Offset,Hash,Original,Translation
87,0,"@MYNAME様…。
はあ、気が重いですニャ。","@MYNAME님….
하아, 마음이 무겁다냥."
147,1,"ギルドマスターには、
オイラたちがここに来た時から
いろいろとお世話になりましたニャ。","길드마스터에게는,
우리가 여기 왔을 때부터
여러모로 신세를 졌다냥."
254,2,"誰にも相手にされニャかったオイラたちに、
食べ物をくれたり、
ハンターを紹介してくれたり…","아무한테도 상대받지 못했던 우리에게,
먹을 것을 주거나,
헌터를 소개해주거나…"
365,3,"そのギルドマスターを
疑わニャくてはいけニャいニャんて…","그런 길드마스터를
의심하지 않으면 안 된다니…"
449,4,"いや、まだギルドマスターが
真犯人と決まったわけじゃねえぜニャ。","아니, 아직 길드마스터가
진범이라고 정해진 건 아니다냥."
541,5,"ニャんと！？
そうニャのですか？","뭐라고!?
그런가요냥?"
601,6,"だが、容疑者であることには
変わりねえぜニャ。","하지만, 용의자라는 건
변함없다냥."
675,7,"@MYNAMEさん、
すまねえが~C05ギルドマスター~C00に、
それとニャく話を聞いてきてくれるかニャ？","@MYNAME씨,
미안하지만 ~C05길드마스터~C00에게,
넌지시 이야기를 좀 들어봐 주겠나냥?"
829,8,"@MYNAMEさん、
すまねえが~C05ギルドマスター~C00に、
それとニャく話を聞いてきてくれるかニャ？","@MYNAME씨,
미안하지만 ~C05길드마스터~C00에게,
넌지시 이야기를 좀 들어봐 주겠나냥?"
945,9,"ん？お前か。
どうした、今日は何の用じゃ？","음? 자넨가.
무슨 일인가, 오늘은 무슨 용무인가?"
1021,10,"何でも屋のウワサを
親方ネコに流させたのは誰か？","무엇이든지 가게의 소문을
우두머리 네코에게 퍼뜨리게 한 건 누구인가?"
1117,11,"わしではないな。
だが、心当たりがないでもない。","나는 아니라네.
하지만, 짚이는 데가 없는 것도 아니지."
1186,12,"あやつめ、そこまで
追い詰められておったとはな…","그 녀석, 그렇게까지
몰려 있었을 줄이야…"
1255,13,"~C06ギルドマスターは
とても哀しそうな目をしている…~C00","~C06길드마스터는
몹시 슬픈 듯한 눈을 하고 있다…~C00"
1332,14,"すまんが、ひとりにしてくれんか。
少し考えたいことがあるんじゃ…","미안하지만, 혼자 있게 해주겠나.
조금 생각하고 싶은 게 있어서…"
1484,15,"あ、@MYNAME様！
ちょうどいいところですニャ！","아, @MYNAME님!
마침 잘 오셨다냥!"
1550,16,"ヘビィボウガンのユウェルが
ここに来てますニャ！","헤비 보우건의 유웰이
여기 와 있다냥!"
1619,17,"@MYNAME様、この度は
妹や他のレジェンドラスタたちが
大変ご迷惑をおかけしたそうで…","@MYNAME님, 이번에
제 여동생과 다른 레전드 라스터들이
큰 폐를 끼쳤다고 하던데…"
1723,18,"勘違いとはいえ、
本当に申し訳ございませんでした。","착각이라고는 해도,
정말로 죄송했습니다."
1807,19,"まったく、いい迷惑だニャ！
天下のレジェンドラスタの名が泣くニャ！","정말이지, 민폐도 이런 민폐가 없다냥!
천하의 레전드 라스터 이름이 울겠다냥!"
1894,20,"本当に、何とお詫びして良いか…。
ただ、妹たちが誤解してしまったのにも、
理由があるんです。","정말로, 뭐라 사죄드려야 할지….
다만, 동생들이 오해하게 된 데에도,
이유가 있습니다."
2007,21,例の、何でも屋のウワサだニャ？,"그 뭐냐, 무엇이든지 가게 소문 말이냥?"
2058,22,ええ…,네…
2092,23,"そういえば@MYNAME様、
ギルドマスターへの聞き込みは
どうでしたかニャ？","그러고 보니 @MYNAME님,
길드마스터에 대한 탐문은
어땠나냥?"
2197,24,"~C06ギルドマスターが話したこと、
そして、とても哀しそうだったことを
アイルーたちに伝えた…~C00","~C06길드마스터가 한 이야기,
그리고, 몹시 슬퍼 보였던 것을
아이루들에게 전했다…~C00"
2314,25,"ふーむ、では真犯人は
ギルドマスターではニャかったと…","흐음, 그럼 진범은
길드마스터가 아니었다는 거냥…"
2389,26,"それを聞いて安心したニャ。
けど、犯人に心当たりがあるニャら
どうして教えてくれニャいニャ？","그 말을 들으니 안심했다냥.
근데, 범인한테 짚이는 게 있다면
왜 안 알려주는 거냥?"
2502,27,"その話ですが…
実は、私にも心当たりがあるのです。","그 이야기 말인데요…
실은, 저도 짚이는 데가 있습니다."
2573,28,ニャんと！？,뭐라고냥!?
2606,29,だ、誰ニャのです！？,"누, 누군가요냥!?"
2647,30,それは…,그건…
2676,31,"わかったぜニャ。
アンタもギルドマスターと同じで、
そいつを責めたくニャい…","알았다냥.
당신도 길드마스터와 마찬가지로,
그자를 탓하고 싶지 않은…"
2773,32,"いや、むしろ励ましたいと
思ってるんだニャ？","아니, 오히려 격려하고 싶다고
생각하는 거냥?"
2838,33,ええ…,네…
2865,34,"ど、どういうことニャ！？
みんな、一体誰をかばってるニャ！？","어, 어떻게 된 거냥!?
다들, 대체 누굴 감싸고 있는 거냥!?"
2946,35,"どうやら、オレたちは
考え違いをしていたようだぜニャ","아무래도, 우리는
착각을 하고 있었던 것 같다냥"
3019,36,"@MYNAMEさん、
ここから先はアンタの出番だニャ。","@MYNAME씨,
여기서부터는 당신 차례다냥."
3087,37,"オレの想像が正しければ、
ユウェルはアンタに依頼に来たんだニャ。","내 상상이 맞다면,
유웰은 당신에게 의뢰하러 온 거다냥."
3172,38,"ご想像どおりです。
@MYNAME様、あの方のために、
アイテム作りにご協力いただけませんか？","상상하신 대로입니다.
@MYNAME님, 그분을 위해,
아이템 제작에 협력해 주시지 않겠습니까?"
3280,39,"そのアイテムが完成した時こそ、
すべてをお話いたします。","그 아이템이 완성되었을 때야말로,
모든 것을 말씀드리겠습니다."
3370,40,"むむむ…謎は深まる一方ニャ！
気になって夜もグッスリだニャ！","으으음… 수수께끼는 깊어지기만 한다냥!
궁금해서 밤에도 푹 잔다냥!"
3451,41,"こうニャったら、ユウェル様の
依頼を受けるしかニャいですニャ！","이렇게 된 이상, 유웰님의
의뢰를 받을 수밖에 없다냥!"
3533,42,"ありがとうございます。
そのアイテム作りに必要な素材をもつのは、
~C05ポカラドン~C00と~C05ミドガロン~C00です。","감사합니다. 그 아이템 제작에 필요한 소재를 가진 것은,
~C05포카라돈~C00과 ~C05미드가론~C00입니다."
3663,43,"まずは~C05ポカラドンを狩猟~C00
してきていただけますでしょうか？","우선은 ~C05포카라돈을사냥~C00
해 와 주시겠습니까?"
3761,44,"そのアイテム作りに必要な素材をもつのは、
~C05ポカラドン~C00と~C05ミドガロン~C00です。","그 아이템 제작에 필요한 소재를 가진 것은,
~C05포카라돈~C00과 ~C05미드가론~C00입니다."
3867,45,"まずは~C05ポカラドンを狩猟~C00
してきていただけますでしょうか？","우선은 ~C05포카라돈을사냥~C00
해 와 주시겠습니까?"
3994,46,"ありがとうございます。
ポカラドンの素材、確かにいただきました。","감사합니다.
포카라돈의 소재, 확실히 받았습니다."
4086,47,"しかし、ニャんでわざわざ
ここに依頼に来たニャ？","그런데, 어째서 일부러
여기까지 의뢰하러 온 거냥?"
4155,48,"ユウェルだってレジェンドラスタだニャ。
狩りなら自分ですればいいニャ。","유웰도 레전드 라스터다냥.
사냥이라면 직접 하면 되는 거다냥."
4246,49,それは…,그건…
4289,50,"この仕事は@MYNAMEさんにしか…
いや、ここにいるオレたちみんなで
やることに意味があるんだぜニャ。","이 일은 @MYNAME씨밖에는…
아니, 여기 있는 우리 모두가
함께하는 데 의미가 있는 거다냥."
4407,51,どうしてニャ？,어째서냥?
4442,52,"モービンさん、
あなたは本当に聡明なネコさんなのですね。","모빈 씨,
당신은 정말로 총명한 네코시군요."
4519,53,"あなたの仰る通りです。
あの方の望みはおそらく、
この泉が賑わうこと…","말씀하신 대로입니다.
그분의 바람은 아마도,
이 샘이 활기를 띠는 것…"
4617,54,うーむ、わかりませんニャぁ…,"으음, 모르겠다냥…"
4666,55,"ニャあに、アイテムが完成すれば
すべてハッキリするさニャ。","뭘, 아이템이 완성되면
전부 분명해질 거다냥."
4745,56,"そうですね。
もうひとつの素材をもつのは、ミドガロンです。","그렇군요.
또 하나의 소재를 가진 것은, 미드가론입니다."
4824,57,"@MYNAME様、~C05ミドガロンの狩猟~C00、
よろしくお願いいたします。","@MYNAME님, ~C05미드가론의 사냥~C00,
잘 부탁드립니다."
