Offset,Hash,Original,Translation
16,1476356945,"@MYNAME様！
た、大変ですニャ！","@MYNAME님!
크, 큰일이다냥!"
59,2535408990,"この村に、巨大な浮岳龍が
近づいているそうですニャ！","이 마을에, 거대한 부악룡이
다가오고 있다고 합니다냥!"
123,818598179,"あああ…きっとオイラのせいニャ。
オイラが、@MYNAME様に討伐なんか
お願いしたから…","아아아… 분명 내 탓이다냥.
내가, @MYNAME님께 토벌 같은 걸
부탁했으니까…"
218,440542309,きっと浮岳龍を怒らせてしまったニャ！,분명 부악룡을 화나게 만들어 버렸다냥!
266,1976530303,"こんなことにニャるなんて！
オイラは、歌姫さまに元気を
取り戻して欲しかっただけニャのに…！","이런 일이 벌어지다니…!
나는, 그저 가희님이 기운을
되찾았으면 했을 뿐이었다냥…!"
370,2899995465,だから、あれほど言ったのです…,"그러니, 그렇게나 말했던 겁니다…"
412,1967848037,！？歌姫さま…！,!? 가희님…!
440,2203663273,"はじめまして。
あなたが、@MYNAMEですね？","처음 뵙겠습니다.
당신이, @MYNAME이시군요?"
493,1047630893,"トッツイから話は聞いています。
わたくしのために、この衣装作りに
協力していただいたとか…","톳츠이에게서 이야기는 들었습니다.
저를 위해, 이 의상 만들기에
협력해 주셨다고요…"
595,827989394,"トッツイに代わり、
まずはお礼を言わせてください。
ありがとうございました。","톳츠이를 대신하여,
우선 감사 인사를 드리겠습니다.
감사했습니다."
683,1056681696,"しかし、すでにお聞きの通り、
わたくしたちの行いは、浮岳龍の怒りを
買ってしまったようです","하지만, 이미 들으신 대로,
저희의 행동은, 부악룡의 노여움을
사고 만 듯합니다"
785,4000712834,"こんなこと、わたくしからお願いするのは
筋違いかもしれませんが…","이런 일, 제가 부탁드리는 것은
도리에 맞지 않을지도 모르지만…"
861,51058515,"どうかこの土地の人々のために、
浮岳龍の怒りを鎮めては
いただけませんでしょうか？","부디 이 땅의 사람들을 위해,
부악룡의 노여움을 가라앉혀
주실 수 없을까요?"
955,2908795940,"オイラからもお願いするニャ！
浮岳龍を討伐できるのは、
@MYNAME様だけニャ！","나도 부탁한다냥!
부악룡을 토벌할 수 있는 건,
@MYNAME님뿐이다냥!"
1042,2376829456,"依頼はまたギルドマスターを通して、
総合受付に出してもらいますニャ。
どうか、よろしくお願いしますニャ！","의뢰는 다시 길드마스터를 통해서,
종합접수처에 내주시면 됩니다냥.
부디, 잘 부탁드립니다냥!"
1167,1933445580,"オヌシか。
トッツイから話は聞いておる。
まさか、こんなことになるとはな…","그대인가.
톳츠이에게서 이야기는 들었네.
설마, 이런 일이 벌어질 줄이야…"
1253,1825499125,"ワシからも頼む！
どうか浮岳龍を討伐して、
このメゼポルタを守ってくれ！","나도 부탁하네!
부디 부악룡을 토벌하여,
이 메제포르타를 지켜다오!"
1346,1984038328,"おおお…@MYNAME様！
ありがとうございますニャ！","오오오… @MYNAME님!
감사합니다냥!"
1405,926335852,"わたくしからもお礼を言わせてください。
本当に…本当にありがとうございました。","저도 감사 인사를 드리겠습니다.
정말로… 정말로 감사했습니다."
1495,3217718586,"これは、心ばかりの品です。
どうかお受け取りください。","이것은, 마음뿐인 물건입니다.
부디 받아 주십시오."
1561,1263448309,歌姫から『歌姫防具』を受け取った,가희에게서 『가희 방어구』를 받았다
1605,1616201556,"トッツイ、これでわかったでしょう？
わたくしたちがここにいれば、
この土地の人々に迷惑をかけてしまう","톳츠이, 이제 알았지요?
저희가 이곳에 있으면,
이 땅의 사람들에게 폐를 끼치고 맙니다"
1717,2117732029,"わたくしたちは、
ここにいてはいけないのです…","저희는,
이곳에 있어서는 안 되는 것입니다…"
1775,1407932044,………,
1793,1097865833,"わたくしの歌は、災厄を呼ぶ歌…
もう二度と、わたくしが歌う日が
訪れることはないでしょう","저의 노래는, 재앙을 부르는 노래…
이제 두 번 다시, 제가 노래하는 날이
찾아오지는 않을 것입니다"
1893,1061443121,"さようなら、勇敢な狩人。
どうか、わたくしのことはお忘れください","안녕히, 용감한 사냥꾼이여.
부디, 저에 대해서는 잊어 주십시오"
1969,1407932044,………,
1987,4085704613,オイラは、まだ諦めてないニャ。,"나는, 아직 포기하지 않았다냥."
2029,3278174337,"歌姫さまはああ言ってるけど、
あの御方の歌は、本当に多くの人々に
力を与えてきたニャ！","가희님은 저렇게 말씀하시지만,
그분의 노래는, 정말로 많은 사람들에게
힘을 주어 왔다냥!"
2127,299990010,あんなことさえなければ…！,그런 일만 없었더라면…!
2165,980422057,"@MYNAME様、お願いですニャ！
これからも、オイラたちの力になって欲しいニャ！","@MYNAME님, 부탁이다냥!
앞으로도, 우리의 힘이 되어 주었으면 한다냥!"
2252,3202365816,"オイラは、いつまでもここで
@MYNAME様をお待ちしているニャ…","나는, 언제까지고 이곳에서
@MYNAME님을 기다리고 있겠다냥…"
