Offset,Hash,Original,Translation
88,0,"…あ、@MYNAME。
いつからそこにいたんだい？","…아, @MYNAME.
언제부터 거기 있었어?"
165,1,"キミの姿に気づかないほど、
僕の心は弱ってるってことか…","네 모습을 눈치채지 못할 정도로,
내 마음이 약해져 있었다는 건가…"
242,2,参ったよ、本当に参った…,"곤란하네, 정말 곤란해…"
287,3,"キミに話を聞いてもらえたら、
きっと心が軽くなるんだろうなぁ。","너한테 이야기를 들어주면,
분명 마음이 가벼워지겠지."
370,4,"いつも悪いんだけど…
少し時間をもらってもいいかい？","항상 미안하지만…
잠깐 시간 좀 내줄 수 있을까?"
456,5,"本当かい！？
有難いよ、いやーほんとに！","정말이야?!
고맙다, 이야 정말로!"
517,6,"じゃあ、祈樹の泉で待ってる！
詳しい話はそこでさせてくれ！","그럼, 기수의 샘에서 기다릴게!
자세한 얘기는 거기서 하게 해 줘!"
623,7,"キミに話を聞いてもらえたら、
きっと心が軽くなるんだ…！","너한테 이야기를 들어주면,
분명 마음이 가벼워질 거야…!"
700,8,"祈樹の泉で待ってるから、
詳しい話はそこでさせてくれ！","기수의 샘에서 기다리고 있을 테니까,
자세한 얘기는 거기서 하게 해 줘!"
791,9,"ウス、@MYNAME！
よく来てくれた！","왔군, @MYNAME!
잘 와줬어!"
845,10,"キミに話を聞いてもらえるなんて、
猛烈に嬉しいよ、魂の友よ！
で、本題なんだが…","너한테 이야기를 들어주다니,
엄청 기쁘다, 영혼의 친구여!
그럼, 본론인데 말이지…"
946,11,"この間、ナターシャに誘われて
一緒に狩りに行ったんだ。","요전에, 나타샤가 권유해서
같이 사냥하러 갔었어."
1021,12,"そうしたらさ、僕のガンランスの砲撃で
思いっきりナターシャが吹き飛んじゃって…","그랬더니 말이야, 내 건랜스 포격으로
나타샤가 힘껏 날아가 버려서…"
1120,13,"そのせいで服が汚れた！
って、激怒してて…僕が武器種を
変えない限り許さないって言うんだ。","그 때문에 옷이 더러워졌다면서,
엄청 화를 내더니… 내가 무기종을
바꾸지 않는 한 용서 안 하겠다는 거야."
1231,14,"ガンランスは浪漫あふれる武器だって、
ずっと誇りに思ってた。けど…","건랜스는 로망 넘치는 무기라고,
계속 자랑스럽게 생각했어. 하지만…"
1318,15,"単に見た目が派手なだけで、
実は傍迷惑な武器なのかなぁ…？","그냥 겉모습만 화려할 뿐,
사실은 민폐인 무기인 걸까…?"
1404,16,その悩み、しかと聞いたでゴザル！,"그 고민, 똑똑히 들었소이다!"
1491,17,"キース？
どうしてここへ…？","키스?
어째서 여기에…?"
