Offset,Hash,Original,Translation
68,0,"ああ、@MYNAME様！
お待ちしておりましたニャ！","아, @MYNAME님!
기다리고 있었어요냥!"
134,1,"もう、オイラはわけがわかりませんニャ。
治療薬を完成させるのに必要とかで、
レイラに血をごっそり抜かれましたニャ…","정말, 저는 뭐가 뭔지 모르겠어요냥.
치료약을 완성시키는 데 필요하다면서,
레일라한테 피를 왕창 뽑혔어요냥…"
269,2,"でも、おかげで治療薬が完成したんだ。
ふたりの体温も上がってきたし、どうやら峠は
越えたみたいだね。","그래도, 덕분에 치료약이 완성됐어.
둘의 체온도 오르고 있고, 아무래도 고비는
넘긴 것 같네."
397,3,"ほ、ほんとかニャ！？
ああ、良かった…本当に良かったニャ！","저, 정말이냥!?
아아, 다행이다… 정말 다행이다냥!"
483,4,"さてと、容態も落ち着いてきたし、
アタシはそろそろ帰るね。","자, 상태도 안정됐으니,
나는 슬슬 돌아갈게."
562,5,お待ちなさい、レイラ。,"잠깐 기다리세요, 레일라."
639,6,姉さん…,언니…
668,7,"バッシとモービンを救ってくれて、
本当にありがとう。","바시와 모빈을 구해줘서,
정말 고마워요."
741,8,あなたは、わたくしたちの恩人です。,"당신은, 저희의 은인이에요."
796,9,よ、よしてよ。,"그, 그러지 마."
831,10,"昔、お師匠様から教えてもらった知恵が
ほんの少し役に立っただけさ。","예전에, 사부님께 배운 지혜가
아주 조금 도움이 됐을 뿐이야."
918,11,"でも、以前のあなたであれば
このような結果には至らなかったはず。","하지만, 예전의 당신이었다면
이런 결과에는 이르지 못했을 거예요."
1003,12,"イナガミとの宿命を乗り越え、
友や仲間のために力を尽くす…","이나가미와의 숙명을 뛰어넘어,
친구와 동료를 위해 힘을 다하는…"
1082,13,"あなた自身もまた
大きく成長してくれたことが、
わたくしにはとても喜ばしいのです。","당신 자신도 역시
크게 성장해준 것이,
저에게는 정말 기쁜 일이에요."
1185,14,友や仲間のために、か…,"친구와 동료를 위해서, 라…"
1228,15,"確かに、ひとりだった頃のアタシからは
考えられない言葉だね。","확실히, 혼자였던 시절의 나로서는
생각할 수 없는 말이네."
1309,16,"姉さん。
アタシ、メゼポルタに来て良かったよ。","언니.
나, 메제포르타에 오길 잘했어."
1376,17,レイラ…,레일라…
1412,18,"もちろん、@MYNAME。
あんたとも出逢えたしね。","당연하지, @MYNAME.
너와도 만날 수 있었으니까."
1478,19,@MYNAME様も、ありがとうございました。,"@MYNAME님도, 감사했습니다."
1536,20,"バッシとモービンが快復した折りには、
必ずお礼をさせていただきます。","바시와 모빈이 쾌차하면,
반드시 사례를 하겠습니다."
