Offset,Hash,Original,Translation
60,0,"@MYNAME様、
お待ちしておりましたニャ。","@MYNAME님,
기다리고 있었습니다냥."
119,1,"例によって、また依頼内容を
吟味している最中ですニャ。","예에 따라, 또 의뢰 내용을
검토하고 있는 중이에요냥."
194,2,"すぐに終わるので、もう一度
オイラに話しかけて欲しいですニャ。","금방 끝나니까, 다시 한 번
나한테 말 걸어줬으면 해요냥."
277,3,"お手数をおかけして申し訳ないニャ。
こちらも色々と手続きが必要ですニャ。","번거롭게 해서 죄송하다냥.
이쪽도 여러모로 절차가 필요해요냥."
370,4,"今度は~C05パートナーランクが８１以上~C00になってから、
もう一度ここに来て欲しいですニャ。","이번엔 ~C05파트너 랭크가８１ 이상~C00이 되고 나서,
다시 한 번 여기로 와줬으면 해요냥."
495,5,"うーん…@MYNAME様がついているとはいえ、
さすがに今回の依頼は厳しそうですニャ。","으음… @MYNAME님이 함께한다고는 해도,
역시 이번 의뢰는 힘들 것 같아요냥."
595,6,"今度は~C05パートナーランクが８１以上~C00になってから、
もう一度ここに来て欲しいですニャ。","이번엔 ~C05파트너 랭크가８１ 이상~C00이 되고 나서,
다시 한 번 여기로 와줬으면 해요냥."
729,7,よし、これにしますニャ！,"좋아, 이걸로 하겠어요냥!"
774,8,"@PARTNERへの試練も、
今回で最後にしようと思いますニャ。","@PARTNER에게 주는 시련도,
이번을 마지막으로 하려고 해요냥."
850,9,"最後の依頼はズバリ、
烈種のゼルレウスで決まり…","마지막 의뢰는 바로,
열종 제르레우스로 결정…"
926,10,ニャんだって？,뭐라고냥?
961,11,"ま、間違えましたニャ。
ミドガロンと言おうとしましたニャ。","아, 잘못 말했어요냥.
미드가론이라고 말하려 했어요냥."
1047,12,"一文字も合ってニャいですニャ。
悪意しか感じられませんニャ！","한 글자도 안 맞잖아요냥.
악의밖에 느껴지지 않아요냥!"
1148,13,"ミドガロンの素早い動きに対応するには、
Ｇ級ハンターでも腕が必要だぜニャ。","미드가론의 재빠른 움직임에 대응하려면,
Ｇ급 헌터라도 실력이 필요하다냥."
1257,14,"もっとも、
@MYNAMEさんが一緒ニャら
大丈夫とは思うが…","하기야,
@MYNAME씨가 함께라면
괜찮을 거라 생각하지만…"
1333,15,"狩りに行く前に、@PARTNERにも
確認しておいた方がいいと思うぜニャ。","사냥하러 가기 전에, @PARTNER에게도
확인해두는 게 좋을 거다냥."
1433,16,"我々はここで待っておりますニャ。
~C05マイハウス~C00におられる@PARTNERに
依頼のことをお話しして欲しいですニャ。","저희는 여기서 기다리고 있을게요냥.
~C05마이 하우스~C00에 계신 @PARTNER에게
의뢰에 대해 이야기해줬으면 해요냥."
1579,17,"我々はここで待っておりますニャ。
~C05マイハウス~C00におられる@PARTNERに
依頼のことをお話しして欲しいですニャ。","저희는 여기서 기다리고 있을게요냥.
~C05마이 하우스~C00에 계신 @PARTNER에게
의뢰에 대해 이야기해줬으면 해요냥."
1716,18,"よう、次はどんなモンスターが
俺たちの相手だ？","이봐, 다음은 어떤 몬스터가
우리 상대냐?"
1784,19,"お前か。
狩りの準備ならできているぞ。","너냐.
사냥 준비라면 되어 있다."
1844,20,"あっ、@MYNAMEさん。
狩りの準備ならできていますよ。","아, @MYNAME씨.
사냥 준비라면 되어 있어요."
1917,21,"おっす、@MYNAMEっち！
狩りの準備ならばっちりっすよ！
…多分。","안녕, @MYNAME쨩!
사냥 준비라면 완벽하다구요!
…아마도."
2002,22,"やあ、@MYNAMEさん。
狩りの準備ならできていますよ。","야, @MYNAME씨.
사냥 준비라면 되어 있어요."
2075,23,"@MYNAMEさん！
次の依頼は決まりましたか？","@MYNAME씨!
다음 의뢰는 정해졌나요?"
2138,24,"やあ、君か。
狩りの準備ならできているぞ","야, 자네인가.
사냥 준비라면 되어 있다"
2200,25,"狩りの準備でしたら、整っていますよ。
もちろん前回の復習もばっちりです！","사냥 준비라면, 다 되어 있어요.
물론 지난번 복습도 완벽해요!"
2294,26,"@MYNAMEさん！
狩りの準備ならばっちり万端ですよ！","@MYNAME씨!
사냥 준비라면 완벽 만전이에요!"
2365,27,"お帰りなさいませ。
次の依頼はお決まりになりましたか？","어서 오세요.
다음 의뢰는 정하셨나요?"
2441,28,"あ、@MYNAMEさん。
それで、次の依頼は決まったんですか？","아, @MYNAME씨.
그래서, 다음 의뢰는 정해졌어요?"
2517,29,"おお、@MYNAME殿。
次の試練はお決まりですかな？","오오, @MYNAME님.
다음 시련은 정해지셨는가?"
2585,30,"こんにちは、センパイ！
次の相手はどんなモンスターなんですか？","안녕하세요, 선배님!
다음 상대는 어떤 몬스터인가요?"
2668,31,"こんにちは…
あの…次の相手はどんなモンスター
なんでしょうか…？","안녕하세요…
저기… 다음 상대는 어떤 몬스터
인가요…?"
2756,32,ミドガロンか！,미드가론인가!
2792,33,次の依頼はミドガロンか。,다음 의뢰는 미드가론인가.
2838,34,次の依頼はミドガロンですか…,다음 의뢰는 미드가론인가요…
2888,35,"次の依頼はミドガロンっすか。
泉のネコも人遣いが荒いっすね～","다음 의뢰는 미드가론이라구요.
샘의 고양이도 사람 부려먹는 게 심하네요~"
2970,36,次の依頼はミドガロンですか。,다음 의뢰는 미드가론인가요.
3020,37,"ミドガロンですか！
くう～っ、わくわくしちゃいますっ！","미드가론인가요!
크으~, 두근두근하네요!"
3096,38,そうか…次の依頼はミドガロンか。,그런가… 다음 의뢰는 미드가론인가.
3150,39,次の依頼はミドガロンですか！,다음 의뢰는 미드가론인가요!
3200,40,"次の依頼はミドガロンですかあ。
おいしそうなお名前ですね！","다음 의뢰는 미드가론이군요~.
맛있어 보이는 이름이네요!"
3280,41,ミドガロン、でございますか…,"미드가론, 이라는 말씀이시군요…"
3330,42,なるほど、ミドガロンですか。,"그렇군요, 미드가론이군요."
3380,43,うむ、ミドガロンですな。,"음, 미드가론이로군."
3426,44,なるほど、ミドガロンですねっ！,"그렇군요, 미드가론이네요!"
3478,45,ミドガロン…ですか。,미드가론… 인가요.
