Offset,Hash,Original,Translation
61,0,"これは@MYNAME様。
ようこそおいで下さいましたニャ。","이런, @MYNAME님.
잘 오셨다냥."
133,1,"このところ、メゼポルタにも
穿龍棍を使うハンターが増えてきましたニャ。","요즘, 메제포르타에도
천룡곤을 쓰는 헌터가 늘어났다냥."
224,2,"これも@MYNAME様が
穿龍棍の良さを証明したからですニャ。
素晴らしいご活躍ですニャ！","이것도 @MYNAME님이
천룡곤의 우수함을 증명했기 때문이다냥.
훌륭한 활약이다냥!"
328,3,"ニャんでも、ギルドでは
すでに穿龍棍専門のレジェンドラスタも
雇っているそうですニャ。","듣자하니, 길드에서는
이미 천룡곤 전문 레전드 라스터도
고용하고 있다는다냥."
442,4,"あー、その話は聞いたニャ。
酒場にいる、あの眼帯をつけた
ガラの悪いオンニャだろニャ？","아-, 그 얘기는 들었다냥.
술집에 있는, 그 안대를 낀
불량스러운 여자냥이겠다냥?"
549,5,"まったく、あんなオンニャに
扱いの難しい穿龍棍が使いこなせるのか
はなはだ疑問ニャ。","정말이지, 그런 여자냥이
다루기 어려운 천룡곤을 잘 쓸 수 있을지
심히 의문이다냥."
654,6,"ギルドも、よくもあんな
どこの馬の骨ともワカランような小娘に
仕事を任せるニャ。","길드도, 잘도 그런
어디서 굴러먹던 애인지도 모를 계집애에게
일을 맡기는구나냥."
762,7,"いやいや、
人は見かけによらないぜニャ。","아니아니,
사람은 겉모습만으로는 모르는 법이다냥."
823,8,"ひょっとしたら、
あのオンニャこそが歌姫さまの
妹君かもしれないぜニャ？","어쩌면,
그 여자냥이야말로 가희님의
여동생일지도 모른다냥?"
916,9,"バ、バカなことを言うでないニャ！
あんな下品なオンニャが、高貴で崇高な
歌姫さまの妹のわけがないニャ！","바, 바보 같은 소리 하지 마라냥!
그런 천박한 여자냥이, 고귀하고 숭고한
가희님의 여동생일 리가 없다냥!"
1046,10,"そうですニャ。
いくらモービンといえども、
言っていいことと悪いことがありますニャ。","맞다냥.
아무리 모빈이라 해도,
해도 되는 말과 안 되는 말이 있다냥."
1151,11,"そうかニャ？
けど、例のメラギナスを狩ったハンターの
正体もまだわかってないニャ。","그런가냥?
하지만, 그 메라기나스를 사냥한 헌터의
정체도 아직 밝혀지지 않았다냥."
1254,12,"他に有力な穿龍棍使いがいない以上、
あのオンニャも候補のひとりだろうニャ。","다른 유력한 천룡곤 사용자가 없는 이상,
그 여자냥도 후보 중 하나겠다냥."
1349,13,"ぐむむむ…！
重ね重ねの暴言、もう許せんニャ！
歌姫さまに対して失礼極まるニャ！","그으으음…!
거듭되는 폭언, 이제 더는 못 참는다냥!
가희님께 실례가 이만저만이 아니다냥!"
1457,14,"そこまで言うニャら、@MYNAME様に
真相を確かめてもらうニャ！","그렇게까지 말한다냥, @MYNAME님께
진상을 확인해달라고 하겠다냥!"
1537,15,"はあ、威勢がいい割には
結局は@MYNAME様に頼るんだニャ。","하아, 기세는 좋아 보이는데
결국은 @MYNAME님께 의지하는구나냥."
1613,16,"うるさいニャ。
というわけで@MYNAME様、ちょいと
~C05ギルドマスター~C00に聞いてきて欲しいニャ。","시끄럽다냥.
그런 이유로 @MYNAME님, 잠깐
~C05길드마스터~C00에게 물어봐 주셨으면 한다냥."
1729,17,"あのオンニャの雇い主の
ギルドマスターなら、さすがに素性を
知ってるはずニャ。","그 여자냥의 고용주인
길드마스터라면, 역시 신상을
알고 있을 거다냥."
1835,18,"歌姫さまの名誉のためですニャ。
よろしくお願いしますニャ！","가희님의 명예를 위해서다냥.
잘 부탁한다냥!"
1927,19,"あのオンニャの素性は、
~C05ギルドマスター~C00が知ってるはずニャ。","저 온냥의 정체는
~C05길드마스터~C00가 알고 있을 거다냥."
2014,20,"歌姫さまの名誉のためですニャ。
よろしくお願いしますニャ！","가희님의 명예를 위해서다냥.
잘 부탁한다냥!"
2095,21,"おお、お前か。
そんな顔してどうしたのじゃ？","오오, 너였구나.
그런 얼굴로 무슨 일이냐?"
2160,22,"なに？
穿龍棍のレジェンドラスタの
素性が知りたいじゃと？","뭐?
천룡곤의 레전드 라스터의
정체가 알고 싶다고?"
2239,23,そりゃあ、知っておれば教えてやるが…,그야 알고 있으면 가르쳐주겠다만…
2296,24,"名前はレイラ。
それ以外のことは、
実は、わしもよく知らないんじゃ。","이름은 레일라.
그 외의 것은,
사실 나도 잘 모른다네."
2385,25,"なにせ、ふらりとここにやってきた
流れ者のハンターでの。","뭐니뭐니해도, 훌쩍 이곳에 찾아온
떠돌이 헌터라서 말이다."
2462,26,"名前以外のことは一切訊かない条件で
雇ってくれと言うんじゃよ。","이름 외에는 일절 묻지 않는 조건으로
고용해달라고 하더구나."
2545,27,"本来なら、そんな怪しいヤツは
雇ったりしないんじゃが、
穿龍棍の腕前は超一流ときておる。","본래라면 그런 수상한 녀석은
고용하지 않겠지만,
천룡곤 실력은 초일류라서 말이지."
2654,28,"それに、ギルドとしては、
穿龍棍専門のレジェンドラスタを
雇いたいと思っていた矢先だったものでな。","게다가 길드로서는,
천룡곤 전문 레전드 라스터를
고용하고 싶던 참이었거든."
2773,29,"…なに？
レイラが歌姫の妹ではないかじゃと？
泉のネコがそう言っておったのか？","…뭐?
레일라가 가희의 여동생이 아니냐고?
샘의 고양이가 그리 말하더냐?"
2872,30,フーム…,흐음…
2901,31,"いや、すまぬ。
実は、わしもそうではないかと
睨んでおったのじゃ。","아니, 미안하구나.
실은 나도 그런 게 아닐까
눈여겨보고 있었다."
2988,32,"烈種のメラギナスを
たったひとりで狩れるハンターなんぞ、
そうはいやしないからのう。","열종 메라기나스를
혼자서 사냥할 수 있는 헌터 따위,
그리 흔치 않으니 말이다."
3093,33,"そこに現れた凄腕の穿龍棍ハンター。
偶然にしては出来すぎじゃろう？","거기에 나타난 굉장한 실력의 천룡곤 헌터.
우연이라기엔 너무 절묘하지 않느냐?"
3180,34,"もしレイラが、
歌姫の生き別れの妹だとすれば、
素性を隠すのにも理由があるはずじゃ。","만약 레일라가,
가희와 생이별한 여동생이라면,
정체를 숨기는 데에도 이유가 있을 게다."
3285,35,"これは、以前にお前が作った
メラギナス素材の穿龍棍、
『コーレティーラ』じゃ。","이건, 예전에 네가 만든
메라기나스 소재의 천룡곤,
『코레티라』다."
3384,36,"レイラが真実、歌姫の妹だったならば、
お前さんの手から、このコーレティーラを
渡してやると良い。","레일라가 진실로 가희의 여동생이었다면,
네 손으로 이 코레티라를
건네주는 게 좋겠구나."
3501,37,わしにできることは、これぐらいじゃ。,"내가 할 수 있는 것은, 이 정도다."
3558,38,"~C06『コーレティーラ』を受け取った。
~C05祈樹の泉~C06に戻ってアイルーたちに知らせよう。~C00","~C06『코레티라』를 받았다.
~C05기수의 샘~C06으로 돌아가 아이루들에게 알리자.~C00"
3684,39,"@MYNAME様、
おかえりなさいですニャ！
ギルドマスターは何と言ってましたかニャ？","@MYNAME님,
어서 오세요다냥!
길드마스터는 뭐라고 했나요냥?"
3797,40,"ニャ、ニャんと！？
ギルドマスターまで、あのオンニャが
歌姫さまの妹ではニャいかと！？","냐, 냐니?!
길드마스터까지, 그 온냥이
가희님의 여동생이 아니냐고냐?!"
3904,41,"そんニャはずがニャいですニャ！
だいいち、見た目が違い過ぎますニャ！","그럴 리가 없다냥!
무엇보다, 생김새가 너무 다르다냥!"
3993,42,"ギルドマスターともあろうお方が、
思いつきで適当なことを言うのは
やめて欲しいですニャ！","길드마스터씩이나 되는 분이,
그때그때 생각나는 대로 적당한 말을 하는 건
그만두셨으면 좋겠다냥!"
4102,43,やれやれ、結局こうなってしまったか…,"이런이런, 결국 이렇게 되어버렸나…"
4166,44,やや、エドワード様！？,"어라, 에드워드님!?"
4250,45,"実はね、僕たちレジェンドラスタの間でも
レイラのことが引っかかってるんだ。","실은 말이지, 우리 레전드 라스터들 사이에서도
레일라에 대해 마음에 걸리는 게 있어."
4345,46,"そりゃあ、腕前は超一流だ。
穿龍棍に関しては、このメゼポルタじゃ
彼女に勝てるハンターはなかなかいない。","그야, 실력은 초일류야.
천룡곤에 관해서는, 이 메제포르타에서
그녀를 이길 헌터는 좀처럼 없지."
4470,47,"だからと言って、流れ者の彼女を
レジェンドラスタに任命してしまうのは
どうかと思うだろ？","그렇다고 해서, 떠돌이인 그녀를
레전드 라스터로 임명해버리는 건
좀 그렇다고 생각하지 않아?"
