Offset,Hash,Original,Translation
82,0,"@MYNAME様、
待っておりましたニャ！","@MYNAME님,
기다리고 있었다냥!"
138,1,"今日は、レイラの件で
フローラが来ておりますニャ。","오늘은 레일라 건으로
플로라가 와 있다냥."
216,2,"@MYNAMEさん、いつも迷惑ばかりかけて
本当にごめんなさい！","@MYNAME 씨, 항상 폐만 끼쳐서
정말 죄송해요!"
294,3,"もう聞いてるとは思うけど、
レイラちゃんが今回の一件で、
ギルドから査問にかけられることになったんです。","이미 들으셨을 거라 생각하지만,
레일라가 이번 일로
길드에서 심문을 받게 되었어요."
419,4,"査問…？
やっぱり、獲物を横取りしたことが
大問題になっているんですかニャ？","심문…?
역시 사냥감을 가로챈 일이
큰 문제가 되고 있는 거냥?"
516,5,"ええ、レジェンドラスタとしての
品格に関わるからって…","네, 레전드 라스터로서의
품격에 관련된다면서…"
591,6,"でも、レイラちゃんは何の理由もなしに
そんなことするようなコじゃないんです。","하지만 레일라는 아무 이유도 없이
그런 짓을 할 애가 아니에요."
688,7,"今までずっとひとりぼっちだったから
人とどう接していいかわからないだけで、
ホントは優しいコだと思うんです。","지금까지 계속 외톨이였어서
사람을 어떻게 대해야 할지 모를 뿐,
사실은 상냥한 애라고 생각해요."
817,8,"そうは言ってもニャぁ。
やっぱり今回の件はやりすぎだニャ。","그렇게 말해도냐아.
역시 이번 건은 너무했다냥."
896,9,"それはそうだけど…
でも、きっと何か事情があるはずなんです。","그건 그렇지만…
하지만 분명 뭔가 사정이 있을 거예요."
977,10,"お願いです、@MYNAMEさん。
レイラちゃんに、どうしてこんなことをするのか
理由を聞いてもらえませんか？","부탁이에요, @MYNAME 씨.
레일라한테 왜 이런 짓을 하는지
이유를 물어봐 주시겠어요?"
1099,11,"@MYNAMEさんになら、
彼女も心を開いて話すかもしれない。","@MYNAME 씨한테라면
그녀도 마음을 열고 얘기할지도 몰라요."
1175,12,"オレからもお願いするぜニャ。
このままレイラがメゼポルタを追われたら、
歌姫さまも悲しむぜニャ。","나도 부탁한다냥.
이대로 레일라가 메제포르타에서 쫓겨나면
가희님도 슬퍼할 거다냥."
1305,13,ありがとうございます！,감사합니다!
1348,14,"~C05レイラちゃん~C00なら、酒場にいるはずです。
よろしくお願いします！","~C05레일라~C00라면 술집에 있을 거예요.
잘 부탁드려요!"
1466,15,"~C05レイラ~C00は酒場にいるはずですニャ。
どうしてあんなことをしたのか、
理由を聞いてきて欲しいですニャ。","~C05레일라~C00는 술집에 있을 거다냥.
왜 그런 짓을 했는지
이유를 듣고 와 줬으면 한다냥."
1595,16,"やあ、あんたか。
仕事の依頼かい？","어이, 너였냐.
일 의뢰야?"
1663,17,"え？
他のレジェンドラスタたちが
アタシのことを心配してる？","뭐?
다른 레전드 라스터들이
나를 걱정한다고?"
1744,18,"ははは、余計なお世話だね。
アタシは、自分のやりたいようにやる。
今までだって、こうやって生きてきたんだ。","하하하, 쓸데없는 참견이네.
나는 내가 하고 싶은 대로 해.
지금까지도 이렇게 살아왔어."
1884,19,"え？友達…？
ともだち、か…","뭐? 친구…?
친구, 라…"
1960,20,"そりゃあ、アタシだって…
できればみんなと…","그야 나도…
할 수 있다면 다들과…"
2025,21,"ううん、なんでもない。
生き方なんて、そう簡単には変えられないよ。","아니, 아무것도 아니야.
사는 방식 같은 건 그렇게 쉽게 바꿀 수 없어."
2112,22,"とにかく、アタシの邪魔はしないで。
アタシには今、やるべきことがあるんだ。","아무튼, 내 방해는 하지 마.
나한텐 지금 해야 할 일이 있어."
2207,23,悪いね、せっかく来てくれたのにさ…,"미안하네, 모처럼 와줬는데 말이야…"
