Offset,Hash,Original,Translation
61,0,はあ…。,하아….
90,1,"…あら、@MYNAME様。
ごきげんよう。","…어머, @MYNAME님.
안녕하세요."
159,2,え？元気がないように見える？,어? 기운이 없어 보인다고?
208,3,"さすが、@MYNAME様の目は
ごまかせませんね。","역시, @MYNAME님의 눈은
속일 수 없네요."
272,4,実は、悩んでいることがあるんです。,"실은, 고민하고 있는 일이 있어요."
327,5,"ぜひ@MYNAME様に
お話を聞いていただきたいのですが、
よろしいですか？","꼭 @MYNAME님께
이야기를 들어주셨으면 하는데,
괜찮으실까요?"
430,6,"ありがとうございます。
それでは、祈樹の泉に来てください。","감사합니다.
그럼, 기수의 샘으로 와주세요."
509,7,"他の方に聞かれるのは、
ちょっと恥ずかしいお話なので…。","다른 분이 들으시는 건,
조금 부끄러운 이야기라서요…."
586,8,"ちょっとの間ネコとお話していてください。
ご面倒をおかけしますけれど、
よろしくお願いします。","잠시 동안 고양이랑 이야기하고 계세요.
번거롭게 해드리지만,
잘 부탁드립니다."
713,9,祈樹の泉まで来てくださいますか？,기수의 샘까지 와주시겠어요?
766,10,そこでご相談したいことがあるんです。,거기서 상담하고 싶은 일이 있어요.
832,11,"@MYNAME様。
お待たせしました。","@MYNAME님.
기다리게 해드렸네요."
884,12,"ご相談したい悩みというのは、
私の育てているお花のことなんです。","상담하고 싶은 고민이라는 건,
제가 기르고 있는 꽃에 관한 거예요."
969,13,"始めのうちは、順調に育ち
たくさんのお花をつけていました。","처음에는, 순조롭게 자라서
많은 꽃을 피우고 있었어요."
1048,14,"ですが最近、葉っぱに黒い斑点が
浮かび上がってきて…。
それから元気がなくなってしまったんです。","그런데 최근, 잎사귀에 검은 반점이
떠오르기 시작해서….
그 뒤로 기운이 없어져 버렸어요."
1178,15,もちろん、お世話は欠かさずにしていました。,"물론, 돌봄은 빠짐없이 하고 있었어요."
1241,16,"水をやる時に話しかけると
丈夫に育つと聞いたので、
毎日そのようにしていたのですよ。","물을 줄 때 말을 걸면
튼튼하게 자란다고 들어서,
매일 그렇게 하고 있었답니다."
1346,17,なのにどうしてお花が散ってしまったのか…。,그런데 어째서 꽃이 져버린 걸까요….
1409,18,"@MYNAME様、お花が元気になる方法を
一緒に探してはくれませんか？","@MYNAME님, 꽃이 다시 건강해질 방법을
같이 찾아주시지 않겠어요?"
1493,19,他の方にはあまり知られたくないんです。,다른 분들에게는 별로 알려지고 싶지 않아요.
1552,20,"私がお花を育てているなんて、
柄でもないと笑われそうだから…。","제가 꽃을 기른다고 하면
안 어울린다고 웃음거리가 될 것 같아서…."
1642,21,そんなことはないぞ、リア！,"그럴 리 없다, 리아!"
1730,22,ギネルさん！？どうしてここに？,기넬 씨!? 어째서 여기에?
1788,23,なに、たまたま通りかかったまでのこと。,"뭐, 그냥 우연히 지나가던 참이다."
1888,24,"それより、リアが花を育てていても
笑う者などいない！","그보다, 리아가 꽃을 기른다 해도
비웃을 자 따위는 없다!"
1961,25,"狩り場に出れば、本能の赴くまま大剣を振るい
モンスターを狩りまくる女が花を愛でていたとて、
笑う者などいないのだ！","사냥터에 나서면 본능이 이끄는 대로 대검을 휘둘러
몬스터를 마구 사냥하는 여자가 꽃을 아낀다 한들,
비웃을 자 따위는 없단 말이다!"
2096,26,…ケンカ売ってんのかい？,…시비 거는 거야?
2141,27,"うっ…ま、まあそんなことはどうでもいい！","윽…뭐, 뭐 그런 건 아무래도 좋다!"
2203,28,"それより、実は俺様も
リアと同じ悩みを抱えているのだ！","그보다, 실은 이 몸도
리아와 같은 고민을 안고 있단 말이다!"
2277,29,ギネルさんがお花を？意外ですね。,기넬 씨가 꽃을요? 의외네요.
2330,30,"ああ。
しばらく旅に出る知人から預かったものだがな。","그래.
한동안 여행을 떠나는 지인에게서 맡은 것이다만."
2403,31,"毎日しっかりと水やりをしていたのに、
葉がだんだんと茶色くなり
花も枯れかけているのだ。","매일 꼬박꼬박 물을 주었는데도
잎이 점점 갈색으로 변하고
꽃도 시들어가고 있단 말이다."
2512,32,葉が茶色く、ですか。,"잎이 갈색으로, 말인가요."
2553,33,"私のは葉っぱに黒い斑点ができたので、
症状は少し違うようですね。","제 꽃은 잎에 검은 반점이 생겼으니
증상이 조금 다른 것 같네요."
2638,34,"そもそも、こういうちまちましたことは
俺様に向かんのだ。
酔った勢いでつい預かってしまったが。","애초에 이런 자잘한 일은
이 몸에게 안 맞는단 말이다.
취기에 그만 맡아버렸다만."
2753,35,"しかし預かったからには
きちんと面倒を見てやらねばなるまい。","허나 맡은 이상에는
제대로 돌봐줘야 하지 않겠나."
2834,36,３人で協力し、花の元気を取り戻すのだ！,３명이서 힘을 합쳐 꽃의 기운을 되찾아주는 거다!
2900,37,"@MYNAME様、
ギネルさんはこう仰っていますけど、
どうしますか？","@MYNAME님,
기넬 씨는 이렇게 말씀하시는데
어떻게 하시겠어요?"
2997,38,"@MYNAME様がよろしいのであれば、
私に異論はありません。","@MYNAME님이 괜찮으시다면
저는 이견 없어요."
3073,39,"よし！
それでは手分けして情報を集めるとするか！","좋아!
그럼 나눠서 정보를 모아보도록 할까!"
3142,40,お前さんは調合屋を当たってみてくれ。,네 녀석은 조합상점을 알아봐줘라.
3212,41,@MYNAME様、よろしくお願いします。,"@MYNAME님, 잘 부탁드립니다."
3279,42,"手分けして情報を集めましょう。
調合屋に話を聞いてみてください。","나눠서 정보를 모으죠.
조합상점에서 이야기를 들어봐주세요."
3365,43,"さあさ、いらっしゃい。
今日はどんな用向きかの。","자자, 어서 오게나.
오늘은 무슨 볼일인고."
3434,44,…ふむ。花の病気とな。,…흠. 꽃의 병이라.
3477,45,"葉っぱに黒い斑点ができるのは、
いま流行っている植物の病の症状じゃ。","잎에 검은 반점이 생기는 건
지금 유행하는 식물병의 증상일세."
3566,46,"確かその病にはよく効く薬があるらしいがの。
くわしい作り方までは知らん。","확실히 그 병에는 잘 듣는 약이 있다는 모양이네만.
자세한 제조법까지는 모르네."
3659,47,"もうひとつの、葉が茶色くなるとかいう病には
心あたりがないのぅ。","다른 하나인, 잎이 갈색으로 변한다는 병에는
짐작 가는 바가 없구먼."
3744,48,あまり役に立てんようで、すまんの。,별로 도움이 못 돼서 미안하구먼.
3799,49,…泉へ戻ろう。,…샘으로 돌아가자.
3847,50,"話が聞けたら、
また祈樹の泉で相談しましょう。
お待ちしています。","이야기를 들으면
다시 기수의 샘에서 상의하죠.
기다리고 있겠습니다."
3955,51,"おかえりなさい。
こちらでは、これといった情報を
得られませんでした。","어서 오세요.
이쪽에서는 이렇다 할 정보를
얻지 못했어요."
4046,52,@MYNAME様はいかがでしたか？,@MYNAME님은 어떠셨나요?
4107,53,"流行り病、ですか。
やはり病気だったのですね。","유행병, 이라고요.
역시 병이었군요."
4174,54,"そう気を落とすな！
原因が分かれば対処もできる。","그리 낙담하지 마라!
원인을 알면 대처도 가능하다."
4243,55,現によく効く薬もあるらしいではないか！,실제로 잘 듣는 약도 있다지 않느냐!
4309,56,"けれど、作り方が分からないのでは
手の打ちようがありません。","하지만 만드는 법을 모르면
손쓸 방도가 없어요."
4397,57,"食材屋に聞いてみてはどうだ？
体にいいもののことなら、誰より詳しいだろう。","식료품점에 물어보는 건 어떻겠나?
몸에 좋은 것에 관해서라면 누구보다 잘 알겠지."
4499,58,"人の体にいい食べ物になら詳しいでしょうが…
それとこれとは別の分野では？","사람 몸에 좋은 음식이라면 잘 알겠지만…
그거랑 이건 다른 분야 아닌가요?"
4592,59,"ガハハ！細かいことは気にするな！
人も花も同じ命だ！","가하하! 자잘한 건 신경 쓰지 마라!
사람도 꽃도 같은 생명이다!"
4665,60,"同じ命、ですか…。
そうですね、食材屋さんにお尋ねするのも
いいかもしれません。","같은 생명, 이라고요….
그렇네요, 식료품점 분께 여쭤보는 것도
좋을지도 모르겠어요."
4773,61,"@MYNAME様、
食材屋さんにお話を
伺ってきていただけますか？","@MYNAME님,
식료품점 분께 이야기를
여쭤봐주실 수 있을까요?"
4859,62,"ついでに俺様の花の症状についても
聞いてみてくれ！","겸사겸사 이 몸의 꽃 증상에 대해서도
물어봐다오!"
4956,63,"食材屋さんに、
話を聞いてみてください。","식료품점 분께
이야기를 들어봐주세요."
5018,64,"いらっしゃい！
なにをお探しだい？","어서 와!
뭘 찾고 있어?"
5073,65,…植物の流行り病ねえ。,…식물 유행병이라.
5116,66,それなら、甲殻種のスープを注いだらいいさ。,그럼 갑각종 수프를 부어주면 돼.
5179,67,"タイクンザムザと、ショウグンギザミと、
ダイミョウザザミを景気よく鍋に入れて、
じっくり煮詰めるんだ。","타이쿤자무자랑 쇼군기자미랑
다이묘자자미를 화끈하게 냄비에 넣고
푹 졸이는 거야."
5302,68,"甲殻種の有効成分が濃縮されて、
滋養強壮に効くんだよ。","갑각종의 유효 성분이 농축돼서
자양강장에 효과가 있어."
5377,69,"葉が茶色くなるっていうのは、
分からないねえ。","잎이 갈색이 된다는 건
잘 모르겠네."
5444,70,水をあげ忘れたんじゃないのかい？,물 주는 걸 깜빡한 거 아니야?
5497,71,…泉に戻って報告しよう。,…샘으로 돌아가서 보고하자.
5555,72,"話が聞けたら、
また祈樹の泉で相談しましょう。
お待ちしています。","이야기를 들으면
다시 기수의 샘에서 상의하죠.
기다리고 있겠습니다."
5649,73,"お待ちしておりました。
食材屋さんはなんと仰っていましたか？","기다리고 있었어요.
식료품점 분은 뭐라고 하셨나요?"
5743,74,"なに！？水のあげ忘れとは失敬な！
俺様は毎日水をやっていたぞ！","뭐!? 물 주는 걸 깜빡했다니 무례하구나!
이 몸은 매일 물을 주고 있었다!"
5826,75,それはもう、鉢から溢れるほどにな！,그야말로 화분에서 넘칠 정도로 말이다!
5888,76,鉢から溢れるほどに、ですか。,"화분에서 넘칠 정도로, 말인가요."
5944,77,そうだ！何か問題があるか！？,그렇다! 뭔가 문제라도 있느냐!?
6000,78,"…いえ。",…아뇨.
6030,79,"@MYNAME様、薬の作り方を調べていただき、
ありがとうございました。","@MYNAME님, 약 제조법을 알아봐주셔서
감사했습니다."
6115,80,"さっそく素材を集めたいと思います。",바로 재료를 모으고 싶어요.
6178,81,ギネルさんも手伝っていただけますね？,기넬 씨도 도와주시는 거죠?
