Offset,Hash,Original,Translation
61,0,"やあ、あんたか。
待ってたよ。","어이, 너였구나.
기다리고 있었어."
112,1,"突然押しかけてしまってすまない。
実は、少し相談があってさ。","갑자기 찾아와서 미안해.
실은, 좀 상담할 게 있어서 말이야."
193,2,"他に頼める人間もいないし…
良かったら話だけでも聞いてくれないか？","달리 부탁할 사람도 없고…
괜찮다면 이야기만이라도 들어주지 않을래?"
293,3,"ありがとう。
あんたならそう言ってくれると思ったよ。","고마워.
너라면 그렇게 말해줄 거라 생각했어."
366,4,"ここで話してもいいんだが、
できれば他の連中には聞かれたくないんだ。","여기서 얘기해도 상관없지만,
가능하면 다른 녀석들한테는 들려주고 싶지 않아서."
455,5,"悪いが、祈樹の泉まで来てくれ。
詳しい内容はそこで話すよ。","미안하지만, 기수의 샘까지 와줘.
자세한 얘기는 거기서 할게."
534,6,"アタシもすぐに行く。
じゃあ、頼んだよ。","나도 금방 갈게.
그럼, 부탁했어."
608,7,"悪いが、祈樹の泉まで来てくれ。
詳しい内容はそこで話すよ。","미안하지만, 기수의 샘까지 와줘.
자세한 얘기는 거기서 할게."
687,8,"アタシもすぐに行く。
じゃあ、頼んだよ。","나도 금방 갈게.
그럼, 부탁했어."
763,9,"@MYNAME、来てくれたんだな。
ありがとう、嬉しいよ。","@MYNAME, 와줬구나.
고마워, 기뻐."
835,10,"あんたも知ってるとは思うけど、
元々アタシはこの街の住人じゃないんだ。","너도 알고 있을 거라 생각하는데,
원래 나는 이 마을 주민이 아니야."
939,11,"街から街への流れ者でさ。
たまたま立ち寄ったこのメゼポルタで、
レジェンドラスタなんて大役を任されたけど…","이 마을 저 마을 떠도는 방랑자였지.
우연히 들른 이 메제포르타에서,
레전드 라스터라는 큰 역할을 맡게 됐지만…"
1066,12,"ホントは今でもひとりが気楽なんだよね。
だから、友達もいやしない。","사실은 지금도 혼자가 편해.
그러니까, 친구도 없어."
1160,13,"あんたぐらいのもんさ。
こんな変人の話を聞いてくれるのは…","너 정도밖에 없어.
이런 괴짜 얘기를 들어주는 건…"
1239,14,"レイラはそう言いながら、
少し淋しげに微笑んだ…","레일라는 그렇게 말하며,
조금 쓸쓸하게 미소 지었다…"
1315,15,"そうそう、話ってのは
アタシの穿龍棍のことなんだ。","아 참, 얘기라는 게
내 천룡곤에 관한 거야."
1386,16,"この穿龍棍って武器種も、
以前はメゼポルタになかった武器でね。","이 천룡곤이라는 무기 종류도,
예전엔 메제포르타에 없던 무기였거든."
1469,17,"扱いが難しいから、一部の熟練した
ハンターにしか卸してないようだけど、
一応、武具工房でも売ってはいるみたいだね。","다루기 어려워서, 일부 숙련된
헌터한테만 공급하는 모양인데,
일단, 장비공방에서도 팔긴 하는 것 같아."
1604,18,"ただ、アタシの使ってるヤツは特別製でさ。
具合が悪くなったんで修繕を頼んだら…","근데, 내가 쓰는 건 특별 제작품이라서.
상태가 안 좋아져서 수리를 부탁했더니…"
1703,19,"あのオヤジ、
『そんな部品はウチじゃ扱ってねえ！』
とか言ってキレやがるんだよ。","그 아저씨가,
『그런 부품은 우리 가게에선 안 다뤄!』
라면서 버럭 화를 내잖아."
1804,20,"売り言葉に買い言葉で、
こっちも威勢のいいこと言っちまって…
とうとう出入り禁止になっちまった。","말이 오가다 보니
나도 기세 좋게 대들어 버려서…
결국 출입금지가 돼버렸어."
1934,21,"けど、やっぱり使い慣れた得物で
狩りをしたいじゃないの。","그래도, 역시 손에 익은 무기로
사냥을 하고 싶잖아."
2011,22,"そこで、あんたに頼みなんだが…
あの武具工房の頑固オヤジとの間を、
取り持ってくれないかな？","그래서, 너한테 부탁인데…
그 장비공방의 고집불통 아저씨랑
사이를 좀 중재해주지 않을래?"
2137,23,"ホントか！？
ありがとう、助かるよ。","정말이야!?
고마워, 살았다."
2194,24,"お礼は必ずするからさ。
じゃあ、アタシはここで待ってるから、
武具工房を覗いてきてよ。","답례는 꼭 할 테니까.
그럼, 나는 여기서 기다릴 테니까
장비공방에 좀 들러봐줘."
2314,25,"アタシはここで待ってるから、
武具工房を覗いてきてよ。
お礼は必ずするからさ。","나는 여기서 기다릴 테니까,
장비공방에 좀 들러봐줘.
답례는 꼭 할 테니까."
2415,26,"おう、あんたか。
今日は何の注文だ？","오, 너였냐.
오늘은 무슨 주문이냐?"
