Offset,Hash,Original,Translation
61,0,"@MYNAME様！
た、大変ですニャ！","@MYNAME님!
크, 큰일이다냥!"
113,1,"このメゼポルタに、巨大な浮岳龍が
近づいているそうですニャ！","이 메제포르타에, 거대한 부악룡이
다가오고 있다고 한다냥!"
201,2,"あああ…きっとオイラのせいニャ。
オイラが、@MYNAME様に討伐なんか
お願いしたから…","아아아… 분명 내 탓이다냥.
내가, @MYNAME님께 토벌 같은 걸
부탁했으니까…"
305,3,きっと浮岳龍を怒らせてしまったニャ！,분명 부악룡을 화나게 만들어 버렸다냥!
362,4,"こんなことにニャるなんて！
オイラは、歌姫さまに元気を
取り戻して欲しかっただけニャのに…！","이런 일이 벌어지다니…!
나는, 그저 가희님이 기운을
되찾았으면 했을 뿐이었다냥…!"
475,5,だから、あれほど言ったのです…,"그러니, 그렇게나 말했던 겁니다…"
605,6,歌姫さま…！,가희님…!
638,7,"トッツイから話は聞いています。
わたくしのために、この衣装作りに
協力していただいたとか…","톳츠이에게서 이야기는 들었습니다.
저를 위해, 이 의상 만들기에
협력해 주셨다고요…"
749,8,"トッツイに代わり、
まずはお礼を言わせてください。
ありがとうございました。","톳츠이를 대신하여,
우선 감사 인사를 드리겠습니다.
감사했습니다."
846,9,"しかし、すでにお聞きの通り、
わたくしたちの行いは、浮岳龍の怒りを
買ってしまったようです","하지만, 이미 들으신 대로,
저희의 행동은, 부악룡의 노여움을
사고 만 듯합니다"
957,10,"こんなこと、わたくしからお願いするのは
筋違いかもしれませんが…","이런 일, 제가 부탁드리는 것은
도리에 맞지 않을지도 모르지만…"
1049,11,"どうかこの土地の人々のために、
浮岳龍の怒りを鎮めては
いただけませんでしょうか？","부디 이 땅의 사람들을 위해,
부악룡의 노여움을 가라앉혀
주실 수 없을까요?"
1159,12,"オイラからもお願いするニャ！
浮岳龍を討伐できるのは、
@MYNAME様だけニャ！","나도 부탁한다냥!
부악룡을 토벌할 수 있는 건,
@MYNAME님뿐이다냥!"
1255,13,"また~C05ギルドマスター~C00に
依頼の話はしておきましたニャ。
どうか、よろしくお願いしますニャ！","또 ~C05길드 마스터~C00에게
의뢰 이야기는 해 두었다냥.
부디, 잘 부탁한다냥!"
1383,14,"浮岳龍を討伐できるのは、
@MYNAME様だけニャ！","부악룡을 토벌할 수 있는 건,
@MYNAME님뿐이다냥!"
1449,15,"また~C05ギルドマスター~C00に
依頼の話はしておきましたニャ。
どうか、よろしくお願いしますニャ！","또 ~C05길드 마스터~C00에게
의뢰 이야기는 해 두었다냥.
부디, 잘 부탁한다냥!"
1566,16,"お前か。
トッツイから話は聞いておる。
まさか、こんなことになるとはな…","자네인가.
톳츠이에게서 이야기는 들었네.
설마, 이런 일이 될 줄이야…"
1659,17,"わしからも頼む！
どうか~C05浮岳龍を討伐~C00して、
このメゼポルタを守ってくれ！","나도 부탁하지!
부디 ~C05부악룡을 토벌~C00하여,
이 메제포르타를 지켜다오!"
1773,18,"~C05浮岳龍を討伐~C00できるのは、
@MYNAME様だけニャ！","~C05부악룡을 토벌~C00할 수 있는 건,
@MYNAME님뿐이다냥!"
1870,19,"おおお…@MYNAME様！
ありがとうございますニャ！","오오오… @MYNAME님!
감사합니다냥!"
1952,20,"わたくしからもお礼を言わせてください。
本当に…本当にありがとうございました。","저도 감사 인사를 드리겠습니다.
정말로… 정말로 감사했습니다."
2051,21,"これは、心ばかりの品です。
どうかお受け取りください。","이것은, 마음뿐인 물건입니다.
부디 받아 주십시오."
2167,22,"トッツイ、これでわかったでしょう？
わたくしたちがここにいれば、
この土地の人々に迷惑をかけてしまう","톳츠이, 이제 알았지요?
저희가 이곳에 있으면,
이 땅의 사람들에게 폐를 끼치고 맙니다"
2288,23,"わたくしたちは、
ここにいてはいけないのです…","저희는,
이곳에 있어서는 안 되는 것입니다…"
2382,24,"わたくしの歌は、災厄を呼ぶ歌…
もう二度と、わたくしが歌う日が
訪れることはないでしょう","저의 노래는, 재앙을 부르는 노래…
이제 두 번 다시, 제가 노래하는 날이
찾아오지는 않을 것입니다"
2498,25,"さようなら、勇敢な狩人。
どうか、わたくしのことはお忘れください","안녕히, 용감한 사냥꾼이여.
부디, 저에 대해서는 잊어 주십시오"
2631,26,オイラは、まだ諦めてないニャ。,"나는, 아직 포기하지 않았다냥."
2682,27,"歌姫さまはああ言ってるけど、
あの御方の歌は、本当に多くの人々に
力を与えてきたニャ！","가희님은 저렇게 말씀하시지만,
그분의 노래는, 정말로 많은 사람들에게
힘을 주어 왔다냥!"
2789,28,あんなことさえなければ…！,그런 일만 없었더라면…!
2843,29,"@MYNAME様、お願いですニャ！
これからも、オイラたちの力になって欲しいニャ！","@MYNAME님, 부탁이다냥!
앞으로도, 우리의 힘이 되어 주었으면 한다냥!"
2939,30,"オイラは、いつまでもここで
@MYNAME様をお待ちしているニャ…","나는, 언제까지고 이곳에서
@MYNAME님을 기다리고 있겠다냥…"
