Offset,Hash,Original,Translation
95,0,"ようこそ、@MYNAME様。
やはり、オイラたちの思っていた通りでしたニャ。","어서 오세요, @MYNAME님.
역시, 저희가 생각했던 대로였다냥."
185,1,"こんにちは、狩人さん。
今回は、いろいろとご迷惑をかけて
ごめんなさいです。","안녕하세요, 사냥꾼님.
이번엔 여러 가지로 폐를 끼쳐서
죄송합니다."
295,2,"ここのネコちゃんたちの言う通り、
アタシたちはゼルレウスを討伐するために
議論を重ねていたんです。","여기 냥이들 말대로,
저희는 제르레우스를 토벌하기 위해
의논을 거듭하고 있었습니다."
414,3,"だけど、いくら話しても
有効な戦術は見つからなくて…","하지만, 아무리 이야기해도
유효한 전술을 찾을 수 없어서…"
487,4,"そのうち、ナターシャとリアが
言い合いを始めたんだニャ？","그러다가, 나타샤와 리아가
말다툼을 시작한 거다냥?"
564,5,"ええ…。
そのことについては、２人とも反省して
今は仲直りしています。","네….
그 일에 대해서는 두 사람 다 반성하고
지금은 화해했습니다."
655,6,"タイゾウさんもすっかり元気になって、
ガンガン依頼をこなしています。","타이조 씨도 완전히 기운을 되찾아서
의뢰를 척척 해내고 있습니다."
744,7,でも、ゼルレウスの討伐については…,"하지만, 제르레우스 토벌에 대해서는…"
799,8,いまだに、答えは出ていニャいと…,아직도 답이 나오지 않았다고냥…
865,9,"そうなんです。
そこで、百戦錬磨と名高い@MYNAMEさんの
力をお借りできればと思って…","그렇습니다.
그래서 백전노장으로 명성이 자자한 @MYNAME님의
힘을 빌릴 수 있다면 하고 생각해서…"
969,10,"アタシの仲間たちも、
みんな@MYNAMEさんのお世話に
なったって聞きました。","제 동료들도
모두 @MYNAME님의 신세를
졌다고 들었습니다."
1063,11,"お願いします！
メゼポルタの他の狩人さんたちのためにも、
ゼルレウスを討伐していただけませんか！","부탁드립니다!
메제포르타의 다른 사냥꾼분들을 위해서도
제르레우스를 토벌해 주시지 않겠습니까!"
1180,12,"@MYNAMEさん、レジェンドラスタの
フローラがここまで頭を下げてるぜニャ。
受けて立たニャいわけにはいかねえぜニャ。","@MYNAME씨, 레전드 라스터의
플로라가 이렇게까지 고개를 숙이고 있다냥.
받아들이지 않을 수는 없다냥."
1314,13,"ニャあに、@MYNAME様ニャら
必ずやりとげてくれますニャ！","뭘요, @MYNAME님이라면
반드시 해내주실 거다냥!"
1390,14,"~C05ゼルレウスの討伐~C00、
がんばってきてくださいニャ！","~C05제르레우스 토벌~C00,
힘내고 오세요냥!"
1500,15,"ニャあに、@MYNAME様ニャら
必ずやりとげてくれますニャ！","뭘요, @MYNAME님이라면
반드시 해내주실 거다냥!"
1576,16,"~C05ゼルレウスの討伐~C00、
がんばってきてくださいニャ！","~C05제르레우스 토벌~C00,
힘내고 오세요냥!"
1744,17,"さすがは@MYNAME様！
やっぱり凄腕のハンター様ですニャ！","역시 @MYNAME님!
과연 실력 있는 헌터님이시다냥!"
1860,18,"本当にありがとうございました！
@MYNAMEさんの狩り場での活躍、
ちゃんと見てましたよ！","정말 감사했습니다!
@MYNAME씨의 사냥터에서의 활약,
제대로 보고 있었어요!"
1966,19,"ゼルレウスへの攻め方、守り方、
本当に参考になりました！","제르레우스를 상대하는 공격법과 방어법,
정말 많은 참고가 됐습니다!"
2043,20,"おお、魂の友よ！
さすがは僕が見込んだハンターだ！
僕も鼻が高いよ！","오오, 영혼의 벗이여!
역시 내가 점찍은 헌터답구나!
나도 어깨가 으쓱하는군!"
2132,21,"素晴らしいご活躍でしたわ！
きっと私と一緒に狩り場に出ても、
あなたは輝かれることでしょうね！","훌륭한 활약이었어요!
분명 저와 함께 사냥터에 나가도
당신은 빛을 발하시겠죠!"
2247,22,"中々やるじゃないの。
なんだったら、これからは私が
ずっと組んであげても良くってよ！","제법이잖아.
원한다면 앞으로는 내가
계속 함께 다녀 줘도 좋아!"
2352,23,オーホホホホ！,오호호호호!
2387,24,"@MYNAMEさん、
これはアタシたちレジェンドラスタ
全員からの気持ちです。","@MYNAME씨,
이건 저희 레전드 라스터
전원의 마음입니다."
2479,25,どうぞ、お受け取りください！,"부디, 받아 주십시오!"
2528,26,~C06フローラから響奏の結晶を受け取った。~C00,~C06플로라에게서 향주결정을 받았다.~C00
2601,27,"やれやれ、これで一件落着ニャ。
この泉もようやく平和にニャるニャ。","휴, 이걸로 일단락됐다냥.
이 샘도 드디어 평화로워지겠다냥."
2695,28,"アイルーたちにも世話になったな。
さあ、まずはみんなで乾杯しよう！","아이루들에게도 신세를 졌군.
자, 우선 다같이 건배하자!"
2796,29,"ニャニャ！？
また酒を飲むつもりですかニャ！？","냐냐!?
또 술을 마실 생각이냥!?"
2863,30,"やめさせろニャ！
あとの掃除がまた大変ニャことに
ニャるぜニャぁ～！","말려야 한다냥!
뒤처리가 또 큰일이
될 거다냥~!"
