Offset,Hash,Original,Translation
61,0,"あっ、@MYNAME！
いいところに来たな！","아, @MYNAME!
마침 잘 왔군!"
131,1,"な、何だその顔は！
「また頼みごとか」とでも思っているんだろう！","뭐, 뭐야 그 표정은!
「또 부탁이냐」라고 생각하고 있는 거지!"
228,2,"…まぁ、実を言うとそうなんだ。
少し話を聞いてくれないか。","…뭐, 사실대로 말하면 맞아.
잠깐 얘기 좀 들어 주지 않겠나."
306,3,"実は、「パートニャー」というものを
雇ってみたいと前々から思っていてな。","실은, 「파트냐」라는 걸
고용해 보고 싶다고 예전부터 생각하고 있었어."
398,4,狩りの心強い友として、というのは勿論だが…,"사냥의 든든한 친구로서, 라는 건 물론이지만…."
461,5,"何よりあの愛らしさは狩りの辛さを
吹き飛ばしてくれる！そう思わないか！？","무엇보다 그 사랑스러움은 사냥의 고단함을
날려 줘! 그렇게 생각하지 않나!?"
566,6,ごほん、話がずれたな。,"흠흠, 이야기가 샜군."
609,7,"まあ、そういうわけで何度か教官に
パートニャーを紹介してもらったんだが…","뭐, 그런 이유로 몇 번인가 교관에게
파트냐를 소개받았는데…."
701,8,"どうもなかなか懐いてもらえないというか、
ネコたちに怖がられるみたいでな…
結局まだ雇用できていないんだ。","아무래도 좀처럼 따라 주지 않는다고 할까,
고양이들이 무서워하는 것 같아서…
결국 아직 고용을 못 했어."
826,9,"そこでだ！
私は今回「奥の手」を使おうと思っている！","그래서 말이야!
나는 이번에 「비장의 수」를 써 보려고 해!"
898,10,"そうだ、「マタタビ」だ！
あれで彼らを骨抜きにして、今度こそ
絶対に雇用までこぎ着けてやる！","그래, 「마타타비」야!
그걸로 그들을 홀딱 빠지게 만들어서, 이번에야말로
반드시 고용까지 성공시키고 말겠어!"
1009,11,"そこで、薄々気づいているかとは思うが…
どうか、マタタビを譲ってはもらえないだろうか。","그래서, 어렴풋이 눈치챘겠지만…
부디, 마타타비를 나눠 줄 수 없겠나."
1128,12,"譲ってくれるか！
いつも本当にすまないな。
成功のあかつきには、礼は必ずしよう。","나눠 주는 건가!
항상 정말 미안하군.
성공하면, 사례는 반드시 하겠네."
1227,13,"私はここで今回の作戦を練ることにする。
とっておきの愛の言葉を
考えなければいけないからな。","나는 여기서 이번 작전을 짜기로 하지.
비장의 사랑 고백을
생각해내야 하니까 말이야."
1338,14,"きみを幸せにする…ありきたりすぎるか。
ずっと傍にいたい…少し照れるな。
きみの瞳に乾杯…これは違うな…","자네를 행복하게 해 주겠다…너무 뻔한가.
계속 곁에 있고 싶다…조금 쑥스럽군.
그대의 눈동자에 건배…이건 아니군…."
1487,15,"すまないがマタタビを１つ、
猟団部屋まで持ってきてくれないか。
私は作戦を考えるのに手一杯でな。","미안하지만 마타타비를 １개,
수렵단실까지 가져다주지 않겠나.
나는 작전을 짜는 데 정신이 없어서 말이지."
1602,16,"うーむ、ネコ心をつかむには
どんな言葉がいいのだろうか…","으음, 고양이의 마음을 사로잡으려면
어떤 말이 좋을까…."
1680,17,"おっ、@MYNAME！
マタタビを持ってきてくれたのか？
こっちも丁度作戦が出来上がったところだ。","오, @MYNAME!
마타타비를 가져다줬나?
이쪽도 마침 작전이 완성된 참이야."
1790,18,"本当にありがとう！
それじゃさっそく、愛しのパートニャーを
雇用しに行ってくるぞ！","정말 고맙네!
그럼 곧바로, 사랑스러운 파트냐를
고용하러 다녀오겠어!"
1993,19,…何故だ…何故なんだ…！,…왜지…왜인 거냐…!
2038,20,"フローラはあんなにパートニャーと
仲良くやっているのに…私は…","플로라는 저렇게 파트냐와
사이좋게 지내는데…나는…"
2133,21,"今回はうまくいくはずだったんだ！
マタタビのおかげで雇用まであと一歩だった…","이번엔 분명 잘될 터였어!
마타타비 덕분에 고용 직전까지 갔었는데…"
2229,22,"話がまとまりかけて、
全身を包む幸せの中、紹介された
未来のパートニャーを撫でていたら…","이야기가 거의 마무리되어
온몸을 감싸는 행복 속에서, 소개받은
미래의 파트냐를 쓰다듬고 있었더니…"
2336,23,"ふと我に返ったネコちゃんは、
私の顔を見るなりヴォージャンでも見たかの
ような形相で一目散に逃げていってしまった…","문득 정신을 차린 냥이는,
내 얼굴을 보자마자 보쟌이라도 본 듯한
표정으로 걸음아 날 살려라 도망가 버렸다…"
2469,24,私の何がいけないんだ…,내 어디가 문제인 거지…
2512,25,"ただ、あの愛らしいきみと
一緒に狩りに行きたいだけなのに…","그저, 그 사랑스러운 녀석과
함께 사냥을 가고 싶을 뿐인데…"
2603,26,"……
ああ、きみには世話をかけた。","……
아아, 너에게 신세를 졌군."
2657,27,お礼に、いつものように狩りに同行しよう。,"답례로, 늘 그랬듯이 사냥에 동행하지."
2718,28,…はぁ…,…하아…
