Offset,Hash,Original,Translation
61,0,おう、お前さんか。,"오, 자네였군."
100,1,"実はな、今日はお前さんに
少し相談があってここに来たんだ。","실은 말이지, 오늘은 자네에게
좀 상의할 게 있어서 왔다네."
179,2,"いや、この場で話すのはマズい。
すまんが、祈樹の泉まで来てくれんか？","아니, 이 자리에서 얘기하기는 곤란해.
미안하지만, 기수의 샘까지 와주지 않겠나?"
268,3,"俺様もすぐに駆けつける。
お前さんは先に行って待っててくれ。","이 몸도 곧 뒤따라가지.
자네가 먼저 가서 기다리고 있게."
362,4,"すまんが、先に祈樹の泉に行っててくれ。
俺様もすぐに駆けつける。","미안하지만, 먼저 기수의 샘에 가 있어 주게.
이 몸도 곧 뒤따라가겠다."
449,5,"いやあ、すまんすまん。
実は相談事というのは…","어이구, 미안하네 미안해.
실은 상의할 일이라는 게…"
523,6,ここにいたか、ギネル君！,"여기 있었군, 기넬 군!"
575,7,げえっ！タイゾウ！？,으엑! 타이조!?
616,8,"ひどいじゃないか！
僕が用意していた狩人弁当を
盗み食いするなんて！","너무하잖아!
내가 준비해 둔 사냥꾼 도시락을
몰래 훔쳐 먹다니!"
705,9,"ま、待ってくれ！
あれは違うんだ！","자, 잠깐 기다려!
그건 아니야!"
760,10,"何が違うものか！
キミが弁当を食べたのは事実だろう！","뭐가 아니라는 거야!
네가 도시락을 먹은 건 사실이잖아!"
833,11,"キミもレジェンドラスタなら、
この責任はキッチリと取るべきだ！","너도 레전드 라스터라면
이 책임은 확실히 져야 해!"
923,12,"狩人弁当は弁償してくれ！
いいなっ！？","사냥꾼 도시락은 변상해 줘!
알겠지!?"
1016,13,"ははは、いやあ恥ずかしい話を
聞かせてしまったな。","하하하, 이거 참 부끄러운 이야기를
들려주고 말았군."
1100,14,"そうなんだ、相談というのは
この件のことでな…","그래, 상의하고 싶다는 게
바로 이 일이었다네…"
1167,15,"別に悪気はなかったんだ。
俺様の弁当の横に置いてあったもんで、
ついうっかり食ってしまったのだ。","딱히 악의는 없었다.
이 몸의 도시락 옆에 놓여 있길래,
그만 무심코 먹어버린 것이다."
1284,16,"弁当ぐらいすぐに弁償すればいいんだが、
タイゾウの弁当は特注だったらしい。","도시락 정도야 바로 변상하면 되겠지만,
타이조의 도시락은 특별 주문품이었던 모양이다."
1379,17,"オニマツタケとジャンゴーネギを
贅沢に使ったヒーヒーカレーだとか。
確かにウマかったが。","귀송이버섯과 쟝고 파를
아낌없이 넣은 하악하악 카레였다더군.
확실히 맛있긴 했지만."
1488,18,"すまんが、ヤツの弁当を作り直すために
力を貸してくれんか？","미안하지만, 그 녀석의 도시락을 다시 만들기 위해
힘을 좀 빌려주지 않겠나?"
1580,19,"おお、助かる！
俺様はジャンゴーネギを調達するから、
お前さんにはオニマツタケを頼む。","오오, 고맙군!
이 몸은 쟝고 파를 조달할 테니,
자네에게는 귀송이버섯을 부탁하지."
1687,20,"オニマツタケが集まったら、
またここに戻ってきてくれ！
よろしく頼むぞ！","귀송이버섯이 모이면
다시 이곳으로 돌아와다오!
잘 부탁한다!"
1791,21,"お前さんにはオニマツタケを
持ってきて欲しいのだ。
よろしく頼む！","자네에게는 귀송이버섯을
가져다줬으면 하네.
잘 부탁한다!"
1878,22,"オニマツタケが集まったら、
また祈樹の泉に戻ってきてくれ！
よろしく頼むぞ！","귀송이버섯이 모이면
다시 기수의 샘으로 돌아와다오!
잘 부탁한다!"
1975,23,"おお、オニマツタケを
持ってきてくれたか！","오오, 귀송이버섯을
가져다줬군!"
2038,24,"いやあ、助かった！
これでタイゾウへの面目も
保てるというものだ。","이야, 살았다!
이걸로 타이조에게 체면도
지킬 수 있겠군."
2125,25,"いつも世話をかけてすまんな。
お礼に、またお前さんの狩りに
１回だけ付き合ってやろう。","매번 신세를 져서 미안하네.
보답으로 다시 자네의 사냥에
한 번만 함께해주지."
2232,26,"お前さんの猟団部屋で待ってるから、
俺様の力が必要な時は
いつでも声をかけてくれ！","자네의 수렵단실에서 기다리고 있을 테니,
이 몸의 힘이 필요할 때는
언제든지 불러다오!"
2335,27,"なあに、オニマツタケ代ぐらいは
働いてやるわい！
ガハハハ！","뭘, 귀송이버섯 값 정도는
일해서 갚아주지!
가하하하!"
