Offset,Hash,Original,Translation
0,240,"ＤＭ
",
0,240,"はい、いらっしゃい。アタナが挑むクエストは
こちらよ。","네, 어서 오세요. 그대가 도전할 퀘스트는
이쪽이에요."
0,240,"あらぁ。考えが鈍ってしまったかしら？
またどうぞ。","어머. 생각이 무뎌지셨나요?
또 오세요."
0,240,"あらぁ。はい、いらっしゃい。
ここではクエスト中にだけ反映する、装備の
変更が行えるのよ。よかったらどうぞ。","어머. 네, 어서 오세요.
여기서는 퀘스트 중에만 반영되는, 장비
변경을 할 수 있어요. 괜찮으시면 이용하세요."
0,240,End of Line,
1,242,"ＤＭ
",
1,242,"~C05≪狩猟技クエスト≫~C00はターゲットモンスターの
狩猟における貢献度をパーティーメンバー間で
競い合うクエストです。","~C05≪수렵기 퀘스트≫~C00는 타깃 몬스터의
수렵에 대한 공헌도를 파티 멤버끼리
겨루는 퀘스트입니다."
1,242,"貢献度って、曖昧な表現ですよね。
~C05≪狩猟技クエスト≫~C00における貢献度は独自の
採点方法で算出される~C05≪貢献度ポイント≫~C00で
表現されます。","공헌도라니, 애매한 표현이죠. ~C05≪수렵기
퀘스트≫~C00에서의 공헌도는 독자적인 채점
방법으로 산출되는 ~C05≪공헌도 포인트≫~C00로
표현됩니다."
1,242,"~C05≪貢献度ポイント≫~C00はターゲットモンスターに
与えたダメージの量で主に獲得することが
できます。","~C05≪공헌도 포인트≫~C00는 타깃 몬스터에게
입힌 대미지의 양으로 주로 획득할 수
있습니다."
1,242,"さらに「部位破壊」「状態異常」「スタン」
「罠」「トドメをさす」などなどその他もろもろ
オイシイ所を持っていくとボーナスとして獲得
することができます。","게다가 '부위 파괴' '상태 이상' '스턴' '함정'
'숨통을 끊는다' 등등 그 밖의 여러 맛있는
부분을 가져가면 보너스로 획득 할 수
있습니다."
1,242,"逆に力尽きたり、一部のアイテムなどを使用する
とペナルティとして~C05≪貢献度ポイント≫~C00が
下がってしまいますのでご注意ください。","반대로 힘이 다하거나, 일부 아이템 등을 사용하면
페널티로 ~C05≪공헌도 포인트≫~C00가
내려가 버리니 주의해 주세요."
