Offset,Hash,Original,Translation
89,0,"@MYNAME様、こんにちはですニャ！
エドワードがまた来てますニャ。","@MYNAME님, 안녕하세요다냥!
에드워드가 또 와 있다냥."
193,1,"やあ、@MYNAME。
穿龍棍の調子はどうだい？","야, @MYNAME.
천룡곤 상태는 어때?"
268,2,"ふーむ、なるほど。
君ほどの凄腕ハンターでも
熟練するには努力がいりそうだね。","으음, 그렇군.
너만한 실력자 헌터도
숙련되려면 노력이 필요할 것 같네."
367,3,"ハンターは一日にして成らず、だぜニャ。
地道にコツコツ努力していれば、
いつかきっと報われるぜニャ。","헌터는 하루아침에 되지 않는다냥.
꾸준히 착실하게 노력하다 보면,
언젠가 반드시 보답받을 거다냥."
488,4,"モービンの言う通りだね。
よし、ならその努力が報われるように
僕からひとつお題を出そう。","모빈 말이 맞아.
좋아, 그럼 그 노력이 보답받도록
내가 문제를 하나 내지."
604,5,"んニャ？
エドワードが狩りの依頼を出すのかニャ？","응냐?
에드워드가 사냥 의뢰를 내는 거냐?"
673,6,"依頼ではなく、報酬だね。
ギルドではいま、新たに穿龍棍を
習得しようとするハンターに対して…","의뢰가 아니라, 보수이야.
길드에서는 지금, 새로 천룡곤을
익히려는 헌터에게…"
786,7,"特別な奨励報酬を出しているんだ。
それを君にあげよう。","특별 장려 보수를 주고 있어.
그걸 너에게 주지."
861,8,"それは良いことだニャ。
けど、狩りのお題は何ニャ？","그거 좋은 일이다냥.
근데, 사냥 문제는 뭐다냥?"
932,9,"そうだね、ここはやはり、
新人ハンターの登竜門ともいえる
イャンクックでどうだろう？","글쎄, 여기는 역시,
신입 헌터의 등용문이라 할 수 있는
이얀쿡으로 어떨까?"
1050,10,"武器種はあえて問わないよ。
ただ、ここはやっぱり
穿龍棍で挑戦して欲しいけどね。","무기 종류는 굳이 묻지 않을게.
다만, 여기서는 역시
천룡곤으로 도전해줬으면 하지만."
1151,11,"なあに、@MYNAMEさんなら
あえて武器種を指定しなくても
やってくれるさニャ。","뭘, @MYNAME님이라면
굳이 무기 종류를 지정하지 않아도
해낼 거다냥."
1247,12,"では@MYNAME様、~C05イャンクックの狩猟~C00、
がんばってきてくださいニャ！","그럼 @MYNAME님, ~C05이얀쿡 수렵~C00,
힘내고 오세요다냥!"
1375,13,"今回のお題は
~C05イャンクックの狩猟~C00ですニャ。","이번 문제는
~C05이얀쿡 수렵~C00입니다냥."
1446,14,"武器種はあえて
指定されておりませんが、
できれば穿龍棍でやって欲しいですニャ。","무기 종류는 굳이
지정되어 있지 않지만,
가능하면 천룡곤으로 해줬으면 한다냥."
1547,15,"達成すれば、ギルドから
特別な報酬がでるそうですニャ。
がんばってくださいですニャ！","달성하면, 길드에서
특별 보수가 나온다고 한다냥.
힘내세요다냥!"
1668,16,"@MYNAME様！
おかえりなさいですニャ！","@MYNAME님!
어서 오세요다냥!"
1733,17,"レジェンドラスタたちも
駆けつけておりますニャ！","레전드 라스터들도
달려와 있다냥!"
