Offset,Hash,Original,Translation
61,0,"あら、@MYNAME。
この前はありがとう。","어머, @MYNAME.
지난번엔 고마웠어."
119,1,"あなたの作ってくれた枕、すごくいいわよ。
毎晩ぐっすり眠れているわ。","네가 만들어준 베개, 정말 좋더라.
매일 밤 푹 잘 자고 있어."
208,2,ただちょっと…あんまり気持ちよすぎてね。,다만 좀… 너무 기분이 좋아서 말이야.
269,3,"朝、ベッドから離れても
なかなか眠気が覚めなくて
ぼーっとしてしまうの。","아침에 침대에서 일어나도
좀처럼 잠이 깨지 않아서
멍하니 있게 돼."
362,4,"起きているのに夢を見ているような感じなのよ。
このままじゃ、チルカみたいになってしまうわ。","깨어 있는데도 꿈을 꾸고 있는 듯한 느낌이야.
이대로라면 칠카처럼 되어버릴 거야."
473,5,"私がチルカみたいな天然ボケになったら、
ちょっと恐いでしょ？","내가 칠카처럼 천연덕스러운 얼빵이가 되면
좀 무섭겠지?"
567,6,"あっそう。
だったら私の眠気覚ましに協力してくれるわよね。","아 그래.
그럼 내 잠 깨우기를 도와줄 거지."
646,7,"これからしばらく、朝食にヒーヒーカレーを
食べようと思うの。","앞으로 당분간 아침 식사로 하악하악 카레를
먹으려고 해."
727,8,"辛いものを食べたら、
眠気も吹き飛びそうでしょ？","매운 걸 먹으면
잠도 확 달아날 것 같잖아?"
809,9,"だからあなたには、ヒーヒーカレーの素材となる
オニマツタケを持ってきてほしいのよ。","그러니까 너한테는 하악하악 카레의 재료가 되는
귀송이버섯을 가져다줬으면 해."
912,10,"持ってくるまで、ここで待たせてもらうわ。
私がチルカになる前に、頼んだわよ。","가져올 때까지 여기서 기다리고 있을게.
내가 칠카가 되기 전에, 부탁해."
1021,11,"オニマツタケを
猟団部屋まで持ってきてちょうだい。","귀송이버섯을
수렵단실까지 가져다줘."
1091,12,天然ボケの私は恐いんでしょ？,천연덕스러운 얼빵이가 된 나는 무섭잖아?
1168,13,ありがとう、助かったわ。,"고마워, 덕분에 살았어."
1213,14,これで毎朝、しゃっきりできるといいんだけど。,이걸로 매일 아침 개운해질 수 있으면 좋겠는데.
1278,15,"ふあ～あ。
それにしても、今日は一段と眠いわね…。
さっそくヒーヒーカレーを食べようかしら。","하아~암.
그나저나 오늘은 유난히 졸리네….
바로 하악하악 카레를 먹어볼까."
1391,16,"…そうだわ。オニマツタケのお礼に、
また@MYNAMEの狩りに付き合ってあげる。","…맞다. 귀송이버섯 답례로
또 @MYNAME의 사냥에 함께해줄게."
1498,17,"あなたとの狩りなら、
いい眠気覚ましになりそうだもの。","너와의 사냥이라면
좋은 잠 깨우기가 될 것 같으니까."
1573,18,"私を退屈させないように頑張ってよね、
@MYNAME。","나를 지루하게 만들지 않도록 힘내,
@MYNAME."
