Offset,Hash,Original,Translation
61,0,"…ああ、@MYNAMEね…。
はあ…","…아, @MYNAME이구나….
하아…"
124,1,"…何かあったのかって？
ええ、何かあったのよ。","…무슨 일 있었냐고?
그래, 무슨 일 있었어."
191,2,"今日はあなたとチルカに
相談したいことがあって来たの。","오늘은 너랑 칠카에게
상담하고 싶은 일이 있어서 왔어."
266,3,"チルカは私が呼んでくるから、
あなたは先に祈樹の泉へ行っててくれる？","칠카는 내가 불러올 테니까
너는 먼저 기수의 샘에 가 있어줄래?"
368,4,"大切な相談だから、忘れずに来てよね。
それじゃ、またあとで。","중요한 상담이니까 잊지 말고 와줘.
그럼 이따 봐."
462,5,チルカとあなたに相談したいことがあるの。,칠카랑 너한테 상담하고 싶은 일이 있어.
523,6,"チルカは私が呼んでくるから、
あなたは先に祈樹の泉へ行っててくれる？","칠카는 내가 불러올 테니까
너는 먼저 기수의 샘에 가 있어줄래?"
621,7,よかった、ちゃんと来てくれたのね。,"다행이다, 제대로 와줬구나."
676,8,チルカならすぐに来るわよ。,칠카라면 곧 올 거야.
730,9,"@MYNAMEさん、ナターシャさん！
お待たせしましたぁ。","@MYNAME 씨, 나타샤 씨!
오래 기다리셨어요."
843,10,ああ、チルカ。来たわね。,"아, 칠카. 왔구나."
888,11,"うん！
ナターシャさん、相談ってなあに？","응!
나타샤 씨, 상담이 뭔데요?"
949,12,"それなんだけど…
@MYNAMEもよく聞いてね。","그게 말이야…
@MYNAME도 잘 들어줘."
1011,13,実は最近、やけに悪い夢を見るの。,사실 요즘 유난히 나쁜 꿈을 꿔.
1064,14,悪い夢？どんな？,나쁜 꿈? 어떤 건데요?
1101,15,"いろいろよ。トイレに閉じこめられたり、
モンスターのフンを踏んづけたり、
沼の中に引きずり込まれたり。","여러 가지야. 화장실에 갇히거나
몬스터의 똥을 밟거나
늪 속으로 끌려 들어가거나."
1224,16,うう…どれもイヤ～。,으으… 다 싫어~.
1265,17,"悪い夢を見ると妙に疲れるし、
気分は悪いし、困ってるのよ。","나쁜 꿈을 꾸면 이상하게 피곤하고
기분도 나쁘고, 곤란해."
1344,18,"それであなたたちに、
いい解決方法を知らないか
聞いてみようと思ったの。","그래서 너희들한테
좋은 해결 방법을 아는지
물어보려고 했어."
1437,19,"うーん。
まず、悪い夢を見る原因だよね。","으음.
우선 나쁜 꿈을 꾸는 원인이지."
1498,20,最近、なにか変わったことはないのぉ？,요즘 뭔가 달라진 거 없어요?
1555,21,"変わったことねえ。
そんなの、特にないわよ。","달라진 거라…
그런 건 딱히 없는데."
1620,22,"この前、調合に失敗して家中にイヤな臭いが
こびりついたことくらいかしら。","저번에 조합에 실패해서 집안 전체에 이상한 냄새가
밴 것 정도려나."
1713,23,"それ！
きっとそれだよぅ。","그거예요!
분명 그거예요."
1760,24,え？それって、調合の失敗？,"어? 그게, 조합 실패 얘기야?"
1807,25,"夢ってね、眠っている環境によって変化するの。
イヤな臭いのする所で眠るから、
悪い夢を見るんだよ。","꿈이라는 건 말이야, 자는 환경에 따라 달라지는 거야.
안 좋은 냄새가 나는 곳에서 자니까,
나쁜 꿈을 꾸는 거라고."
1926,26,"トイレもモンスターのフンも沼も、
みんなイヤな臭いでしょ？","화장실도 몬스터의 똥도 늪도,
다 안 좋은 냄새가 나잖아?"
2005,27,言われてみれば…確かにそうね。,듣고 보니… 확실히 그렇네.
2056,28,"どうしたのよチルカ。
珍しく冴えてるじゃない。","왜 그래, 칠카.
오늘따라 제법 똑똑한데."
2123,29,"えっへん！
そうと分かれば、いい香りのするものをお家に置いて
イヤな臭いに対抗です！","에헴!
그렇다면, 좋은 향이 나는 걸 집에 두어서
안 좋은 냄새에 맞서는 거예요!"
2228,30,"まずは１人３つ、
砂漠に咲いているサボテンの花を
持ち寄りましょう！","우선 한 사람당 세 개씩,
사막에 피어 있는 선인장꽃을
모아 와요!"
2317,31,"分かったわ。",알겠어.
2358,32,"@MYNAME、
また協力してくれるわよね？","@MYNAME,
또 협력해 줄 거지?"
2428,33,"協力してくれたら、
あなたの狩りに付き合ってあげるわ。
だからよろしく頼むわよ。","협력해 주면,
네 사냥에 함께해 줄게.
그러니까 잘 부탁해."
2529,34,"集まったら、またここに来て頂戴。
だからよろしく頼むわよ。","다 모이면 다시 여기로 와줘.
그러니까 잘 부탁해."
2620,35,"まずは１人３つ、
砂漠に咲いているサボテンの花を
集めましょう。","우선 한 사람당 세 개씩,
사막에 피어 있는 선인장꽃을
모아 주세요."
2705,36,"協力してくれたら、
あなたの狩りに付き合ってあげるわ。","협력해 주면,
네 사냥에 함께해 줄게."
2781,37,"集まったら、
また祈樹の泉まで来て頂戴。
よろしく頼むわよ。","다 모이면,
다시 기수의 샘까지 와줘.
잘 부탁해."
2888,38,"サボテンの花を持ってきてくれたのね。
ありがとう。","선인장꽃을 가져다준 거구나.
고마워."
2959,39,"お疲れさまですぅ。
次はハチミツを３つ、お願いしますね！","수고하셨어요오.
다음엔 벌꿀 세 개, 부탁드려요!"
3036,40,"とっても甘～い香りのハチミツを
待ってますよぉ。","아주 달콤~한 향이 나는 벌꿀을
기다리고 있을게요오."
3105,41,"よろしくね、@MYNAME。
私たちは違う素材を取りに行ってくるから。","잘 부탁해, @MYNAME.
우리는 다른 소재를 구하러 갔다 올 테니까."
3189,42,"素材が集まったら、
またここに来て頂戴。","소재가 다 모이면,
다시 여기로 와줘."
3262,43,"次はハチミツを３つ、お願いするわ。
集まったら、また祈樹の泉に来て頂戴。","다음엔 벌꿀 세 개, 부탁할게.
다 모이면, 다시 기수의 샘으로 와줘."
3382,44,ありがとう、@MYNAME。,"고마워, @MYNAME."
3424,45,"あなたのおかげで、
たくさんいい香りのするものが揃ったわ。","네 덕분에,
좋은 향이 나는 것들을 잔뜩 모았어."
3503,46,"これだけいい香りのものを枕元に置いておけば、
きっとフワフワでおいしい夢が見れるよぉ。","이렇게나 좋은 향이 나는 걸 베갯머리에 두면,
분명 포근하고 맛있는 꿈을 꿀 수 있을 거예요오."
3617,47,"そうね。チルカも協力してくれてありがとう。
今度ポルタ焼きをあげるわ。","그러네. 칠카도 협력해 줘서 고마워.
다음에 포르타 구이를 줄게."
3708,48,やったー！ポルタ焼きー！,됐다~! 포르타 구이다~!
3753,49,"@MYNAMEには、また狩りに付き合ってあげる。
それでいいわよね？","@MYNAME한테는, 또 사냥에 함께해 줄게.
그거면 되지?"
3848,50,"ねえ、なんでいつも狩りに付き合うのがお礼なの？
何か役立つものをあげればいいのにぃ。","저기, 왜 항상 사냥에 함께하는 게 답례야?
뭔가 도움 되는 걸 주면 좋을 텐데에."
3953,51,"ただ@MYNAMEさんと、
狩りに行きたいだけだったりして。","그냥 @MYNAME 씨랑
사냥하러 가고 싶은 것뿐일지도."
4034,52,"なに言ってるのよ。
この私と狩りに行ける以上のお礼が、
思い当たらないからに決まってるじゃない。","무슨 소리야.
이 몸이랑 사냥하러 갈 수 있는 것보다
더 나은 답례가 떠오르지 않으니까 그렇지."
4151,53,へ～。そうなんだ！,헤에~. 그렇구나!
4197,54,"それじゃあ@MYNAME。
私と狩りに行きたくなったら声をかけてよね。","그럼 @MYNAME.
나랑 사냥하러 가고 싶어지면 말 걸어줘."
4281,55,"チルカの言うことは、
気にしないでちょうだい！","칠카가 하는 말은,
신경 쓰지 말아줘!"
