Offset,Hash,Original,Translation
61,0,"ウス、@MYNAME！
今日も僕は燃えているぞ！","어이, @MYNAME!
오늘도 나는 불타오르고 있어!"
123,1,"ああ、一刻も早くこの情熱を
狩りにぶつけたいな！","아아, 한시라도 빨리 이 열정을
사냥에 쏟아붓고 싶은데!"
192,2,"今日は何を狩る？
ドスランポスにするか、
それともヒプノックあたりか…","오늘은 뭘 사냥할까?
도스란포스로 할까,
아니면 히프노크 정도로 할까…"
283,3,"いずれにしても、
千里眼の薬で獲物の位置を
絶えず把握しながら…","어느 쪽이든,
천리안의 약으로 사냥감의 위치를
끊임없이 파악하면서…"
368,4,"…あ！
そういえば、さっき千里眼の薬は
使い切ってしまったんだった！","…아!
그러고 보니, 아까 천리안의 약을
다 써버렸었지!"
470,5,"@MYNAME、すまないが
千里眼の薬を３つほど
譲ってくれないか？","@MYNAME, 미안하지만
천리안의 약을 ３개 정도
나눠주지 않겠어?"
552,6,"アレがないと獲物が逃げた時に
ちょっと面倒なんだよな。
よろしく頼む！","그게 없으면 사냥감이 도망쳤을 때
좀 귀찮거든.
잘 부탁해!"
656,7,"@MYNAME、すまないが
千里眼の薬を３つほど
譲ってくれないか？","@MYNAME, 미안하지만
천리안의 약을 ３개 정도
나눠주지 않겠어?"
738,8,"悪いけど、
猟団部屋まで持ってきてくれ。
よろしく頼む！","미안하지만,
수렵단실까지 가져다줘.
잘 부탁해!"
815,9,"おお、千里眼の薬か！
ありがとう、助かったよ！","오오, 천리안의 약이구나!
고마워, 살았어!"
895,10,"いやあ、以前に獲物を見失って、
時間切れになってしまってさ。","이야, 예전에 사냥감을 놓쳐서,
시간 초과가 되어버렸거든."
976,11,"それ以来、千里眼の薬は
必ず狩りに持っていくことにしてるんだ。","그 이후로, 천리안의 약은
반드시 사냥에 가져가기로 하고 있어."
1059,12,"さあ、これで準備万端だ。
いつでも狩りに行けるぞ！？","자, 이걸로 준비 만전이다.
언제든지 사냥하러 갈 수 있어!?"
1132,13,"どんな獲物だって、
僕のガンランスでイチコロさ！","어떤 사냥감이든,
내 건랜스로 한 방이야!"
1201,14,さあ、ひと狩りいこうぜッ！,"자, 한바탕 사냥하러 가자!"
