Offset,Hash,Original,Translation
61,0,"@MYNAME様、
この間はお世話になりました。","@MYNAME님,
지난번엔 신세를 졌습니다."
123,1,実は、またご相談したいことがあるんです。,"실은, 다시 상담드리고 싶은 일이 있습니다."
184,2,"チルカさんに植物の種を頂いたので、
それを育てようと思うのですが…","칠카 님께 식물 씨앗을 받아서
키워보려고 하는데요…"
271,3,私は、種から植物を育てたことがありません。,저는 씨앗부터 식물을 키워본 적이 없어요.
334,4,"いま育てているお花も、
ある程度成長した段階で、
人から譲り受けたものです。","지금 기르고 있는 꽃도
어느 정도 자란 상태에서
다른 분께 받은 거랍니다."
431,5,"なので、種をまく時に注意すべき点などを
聞いて来ては頂けないでしょうか？","그래서 씨앗을 뿌릴 때 주의할 점 같은 걸
물어봐 주실 수 있을까요?"
537,6,"マイガーデンの麦わらネコさんでしたら
よくご存知だと思います。","마이 가든의 밀짚 고양이라면
잘 알고 있을 거예요."
620,7,@MYNAME様、よろしくお願いします。,"@MYNAME님, 잘 부탁드립니다."
687,8,"マイガーデンの麦わらネコさんに、
種まきの極意を聞いて来て頂けますか？","마이 가든의 밀짚 고양이에게,
씨앗 뿌리는 비법을 물어봐 주시겠어요?"
780,9,なにかご用かニャ？,무슨 볼일이냥?
819,10,"種をまく時の注意点？
そりゃあいろいろあるけどニャ、
一番大切なのは水はけだニャ。","씨앗 뿌릴 때 주의할 점?
그야 여러 가지가 있지만 말이냥,
가장 중요한 건 배수라냥."
922,11,"まず鉢植えの底に石を敷いて、
その上に土を被せて種をまくニャ。","우선 화분 바닥에 돌을 깔고,
그 위에 흙을 덮어서 씨앗을 뿌리는 거다냥."
1005,12,"石の種類はなんでもいいニャ。
とにかく、最初に石を敷きつめるのが大切だニャ。","돌 종류는 뭐든 상관없다냥.
아무튼, 처음에 돌을 깔아두는 게 중요하다냥."
1102,13,これを守れば、大抵はうまく芽がでるはずニャ。,이것만 지키면 대부분 싹이 잘 튼다냥.
1180,14,"麦わらネコさんに話を聞いて
いただけたんですね。","밀짚 고양이에게 이야기를
들어주셨군요."
1248,15,"ここでは何ですので、
場所を変えてお話ししませんか？","여기서는 좀 그러니,
장소를 옮겨서 이야기하지 않으실래요?"
1322,16,"いかがでしたか？
麦わらネコさんは、
なにか教えてくださいましたか？","어떠셨나요?
밀짚 고양이가
뭔가 알려주던가요?"
1411,17,"…石を鉢植えの底に敷くんですか。
それは知りませんでした。","…화분 바닥에 돌을 까는군요.
그건 몰랐어요."
1490,18,"私の鉢植えはかなり大きいので、
そこに敷くだけの石を集めるのは
骨が折れそうです。","제 화분은 꽤 크기 때문에
거기에 깔 만큼 돌을 모으는 건
힘들 것 같아요."
1593,19,"@MYNAME様、よろしければ
敷き石集めを手伝って頂けませんか？","@MYNAME님, 괜찮으시다면
깔개용 돌 모으기를 도와주시겠어요?"
1686,20,"石の種類はなんでもいいとのことなので…
まずは陽光石を５つ、お願いします。","돌 종류는 뭐든 상관없다고 하니…
우선 양광석을 5개 부탁드립니다."
1781,21,"石集めに協力してくださったら、
私がまた狩りにお付き合いしましょう。","돌 모으기에 협력해 주시면,
제가 다시 사냥에 함께해 드릴게요."
